lang,n,date
en,545355,2020-06-26
es,137779,2020-06-26
pt,40423,2020-06-26
und,26330,2020-06-26
fr,17931,2020-06-26
in,15728,2020-06-26
it,8969,2020-06-26
tl,6853,2020-06-26
ja,5472,2020-06-26
tr,4613,2020-06-26
ca,4374,2020-06-26
de,4261,2020-06-26
hi,3085,2020-06-26
nl,2430,2020-06-26
ru,2204,2020-06-26
ar,1417,2020-06-26
ro,879,2020-06-26
ta,873,2020-06-26
sv,832,2020-06-26
el,717,2020-06-26
pl,705,2020-06-26
et,657,2020-06-26
lt,467,2020-06-26
ur,459,2020-06-26
th,441,2020-06-26
mr,397,2020-06-26
uk,370,2020-06-26
cs,316,2020-06-26
zh,308,2020-06-26
ml,261,2020-06-26
kn,254,2020-06-26
fi,241,2020-06-26
bn,240,2020-06-26
da,238,2020-06-26
te,226,2020-06-26
ht,216,2020-06-26
gu,183,2020-06-26
sl,177,2020-06-26
lv,168,2020-06-26
cy,154,2020-06-26
no,131,2020-06-26
vi,117,2020-06-26
ko,116,2020-06-26
fa,110,2020-06-26
hu,99,2020-06-26
eu,85,2020-06-26
ne,84,2020-06-26
bg,81,2020-06-26
or,78,2020-06-26
pa,50,2020-06-26
iw,45,2020-06-26
is,34,2020-06-26
sr,30,2020-06-26
hy,23,2020-06-26
ps,18,2020-06-26
my,11,2020-06-26
ckb,8,2020-06-26
ka,5,2020-06-26
si,5,2020-06-26
am,4,2020-06-26
km,4,2020-06-26
sd,4,2020-06-26
lo,3,2020-06-26
bo,1,2020-06-26
