lang,n,date
en,291494,2021-05-23
es,51459,2021-05-23
pt,33980,2021-05-23
in,24647,2021-05-23
und,13334,2021-05-23
fr,12629,2021-05-23
hi,8712,2021-05-23
it,5999,2021-05-23
tr,5373,2021-05-23
tl,5302,2021-05-23
de,4214,2021-05-23
ja,3805,2021-05-23
nl,2431,2021-05-23
et,1762,2021-05-23
ta,1388,2021-05-23
pl,1345,2021-05-23
ca,992,2021-05-23
ru,801,2021-05-23
th,724,2021-05-23
sv,710,2021-05-23
ht,674,2021-05-23
ar,619,2021-05-23
el,613,2021-05-23
ro,560,2021-05-23
mr,543,2021-05-23
cs,509,2021-05-23
zh,484,2021-05-23
kn,462,2021-05-23
bn,332,2021-05-23
te,314,2021-05-23
ml,269,2021-05-23
fi,239,2021-05-23
da,211,2021-05-23
ur,192,2021-05-23
gu,179,2021-05-23
vi,170,2021-05-23
ne,161,2021-05-23
lv,155,2021-05-23
or,150,2021-05-23
uk,141,2021-05-23
sl,140,2021-05-23
no,137,2021-05-23
pa,94,2021-05-23
hu,93,2021-05-23
cy,82,2021-05-23
ko,79,2021-05-23
si,57,2021-05-23
lt,52,2021-05-23
fa,38,2021-05-23
is,35,2021-05-23
eu,31,2021-05-23
bg,30,2021-05-23
iw,26,2021-05-23
sr,8,2021-05-23
my,7,2021-05-23
dv,5,2021-05-23
km,4,2021-05-23
ps,4,2021-05-23
am,3,2021-05-23
ckb,2,2021-05-23
lo,2,2021-05-23
