lang,n,date
en,1225739,2020-03-31
es,356273,2020-03-31
pt,100890,2020-03-31
fr,93331,2020-03-31
und,86043,2020-03-31
in,53036,2020-03-31
it,45308,2020-03-31
ca,18479,2020-03-31
tl,18340,2020-03-31
ja,17648,2020-03-31
de,17464,2020-03-31
hi,16136,2020-03-31
tr,15176,2020-03-31
nl,10158,2020-03-31
ru,5279,2020-03-31
ar,4858,2020-03-31
th,4210,2020-03-31
ro,3927,2020-03-31
pl,2804,2020-03-31
el,2744,2020-03-31
ta,2016,2020-03-31
ur,1988,2020-03-31
et,1789,2020-03-31
sv,1750,2020-03-31
lt,1684,2020-03-31
cs,1454,2020-03-31
zh,1335,2020-03-31
mr,1293,2020-03-31
da,1110,2020-03-31
fi,1022,2020-03-31
ht,922,2020-03-31
te,780,2020-03-31
vi,759,2020-03-31
uk,750,2020-03-31
fa,738,2020-03-31
lv,735,2020-03-31
ml,689,2020-03-31
kn,688,2020-03-31
ko,653,2020-03-31
gu,533,2020-03-31
bn,520,2020-03-31
sl,471,2020-03-31
no,406,2020-03-31
ne,344,2020-03-31
cy,334,2020-03-31
eu,308,2020-03-31
or,215,2020-03-31
bg,213,2020-03-31
iw,194,2020-03-31
pa,160,2020-03-31
hu,155,2020-03-31
si,145,2020-03-31
is,121,2020-03-31
sr,92,2020-03-31
ps,70,2020-03-31
ckb,49,2020-03-31
am,46,2020-03-31
my,37,2020-03-31
hy,29,2020-03-31
km,29,2020-03-31
ka,25,2020-03-31
sd,21,2020-03-31
dv,9,2020-03-31
ug,9,2020-03-31
bo,8,2020-03-31
lo,8,2020-03-31
