lang,n,date
en,405091,2021-02-15
es,78810,2021-02-15
pt,29572,2021-02-15
in,26119,2021-02-15
it,21465,2021-02-15
fr,19888,2021-02-15
und,14716,2021-02-15
de,11496,2021-02-15
tr,6151,2021-02-15
nl,4438,2021-02-15
ja,4310,2021-02-15
tl,3425,2021-02-15
ca,2604,2021-02-15
pl,2173,2021-02-15
ru,1688,2021-02-15
el,1559,2021-02-15
cs,916,2021-02-15
ro,888,2021-02-15
hi,810,2021-02-15
sv,730,2021-02-15
et,646,2021-02-15
ar,493,2021-02-15
lv,489,2021-02-15
th,415,2021-02-15
da,353,2021-02-15
zh,315,2021-02-15
fi,265,2021-02-15
ht,249,2021-02-15
uk,244,2021-02-15
vi,213,2021-02-15
sl,152,2021-02-15
no,148,2021-02-15
mr,146,2021-02-15
ta,144,2021-02-15
cy,129,2021-02-15
hu,126,2021-02-15
ur,115,2021-02-15
gu,101,2021-02-15
eu,92,2021-02-15
lt,88,2021-02-15
ml,85,2021-02-15
ko,84,2021-02-15
iw,76,2021-02-15
kn,71,2021-02-15
bg,69,2021-02-15
fa,61,2021-02-15
bn,57,2021-02-15
te,52,2021-02-15
si,44,2021-02-15
is,40,2021-02-15
or,20,2021-02-15
pa,18,2021-02-15
ne,15,2021-02-15
my,13,2021-02-15
sr,11,2021-02-15
hy,8,2021-02-15
ka,5,2021-02-15
km,5,2021-02-15
am,4,2021-02-15
ps,3,2021-02-15
ckb,2,2021-02-15
lo,1,2021-02-15
