lang,n,date
en,456621,2021-03-05
pt,96392,2021-03-05
es,70029,2021-03-05
fr,23099,2021-03-05
und,15781,2021-03-05
it,15387,2021-03-05
in,12960,2021-03-05
de,10002,2021-03-05
nl,4161,2021-03-05
ja,3845,2021-03-05
tl,3803,2021-03-05
tr,3553,2021-03-05
ca,2684,2021-03-05
pl,1951,2021-03-05
el,1937,2021-03-05
ru,1695,2021-03-05
cs,1272,2021-03-05
hi,1260,2021-03-05
sv,939,2021-03-05
ro,915,2021-03-05
et,653,2021-03-05
ar,534,2021-03-05
uk,434,2021-03-05
lv,387,2021-03-05
fi,354,2021-03-05
da,315,2021-03-05
ht,306,2021-03-05
zh,283,2021-03-05
th,221,2021-03-05
mr,195,2021-03-05
no,193,2021-03-05
cy,170,2021-03-05
hu,159,2021-03-05
sl,154,2021-03-05
vi,147,2021-03-05
ta,124,2021-03-05
ur,124,2021-03-05
ml,99,2021-03-05
gu,86,2021-03-05
eu,84,2021-03-05
lt,80,2021-03-05
bg,77,2021-03-05
ko,70,2021-03-05
kn,66,2021-03-05
te,62,2021-03-05
fa,61,2021-03-05
bn,56,2021-03-05
iw,52,2021-03-05
is,45,2021-03-05
or,39,2021-03-05
sr,26,2021-03-05
ne,21,2021-03-05
pa,21,2021-03-05
my,16,2021-03-05
si,12,2021-03-05
km,7,2021-03-05
am,5,2021-03-05
hy,4,2021-03-05
ka,4,2021-03-05
ps,3,2021-03-05
dv,1,2021-03-05
lo,1,2021-03-05
