lang,n,date
en,423126,2021-05-11
es,70501,2021-05-11
pt,45010,2021-05-11
in,25202,2021-05-11
fr,18563,2021-05-11
und,17811,2021-05-11
hi,11579,2021-05-11
it,8521,2021-05-11
tl,6842,2021-05-11
de,6066,2021-05-11
ja,5753,2021-05-11
tr,5111,2021-05-11
nl,3768,2021-05-11
pl,2086,2021-05-11
et,2021,2021-05-11
ca,1917,2021-05-11
ru,1338,2021-05-11
ta,1275,2021-05-11
th,1037,2021-05-11
mr,1019,2021-05-11
el,964,2021-05-11
sv,842,2021-05-11
te,804,2021-05-11
ar,803,2021-05-11
ro,737,2021-05-11
kn,679,2021-05-11
bn,594,2021-05-11
ht,593,2021-05-11
cs,543,2021-05-11
ml,502,2021-05-11
gu,489,2021-05-11
zh,467,2021-05-11
vi,355,2021-05-11
lv,350,2021-05-11
da,331,2021-05-11
fi,331,2021-05-11
ur,292,2021-05-11
or,278,2021-05-11
uk,266,2021-05-11
ne,243,2021-05-11
pa,161,2021-05-11
no,148,2021-05-11
sl,139,2021-05-11
cy,133,2021-05-11
ko,128,2021-05-11
hu,116,2021-05-11
eu,100,2021-05-11
lt,92,2021-05-11
si,89,2021-05-11
fa,69,2021-05-11
bg,35,2021-05-11
is,24,2021-05-11
my,16,2021-05-11
km,15,2021-05-11
iw,14,2021-05-11
lo,9,2021-05-11
ps,9,2021-05-11
sr,7,2021-05-11
am,5,2021-05-11
hy,2,2021-05-11
sd,2,2021-05-11
bo,1,2021-05-11
ckb,1,2021-05-11
dv,1,2021-05-11
ug,1,2021-05-11
