lang,n,date
en,406848,2020-09-02
es,113622,2020-09-02
pt,34626,2020-09-02
fr,22116,2020-09-02
und,19583,2020-09-02
in,19352,2020-09-02
it,12790,2020-09-02
tr,9891,2020-09-02
tl,5146,2020-09-02
ca,4932,2020-09-02
de,4920,2020-09-02
ja,3498,2020-09-02
hi,2619,2020-09-02
nl,2499,2020-09-02
ru,1762,2020-09-02
pl,1299,2020-09-02
ar,1081,2020-09-02
ro,810,2020-09-02
el,797,2020-09-02
et,786,2020-09-02
cs,629,2020-09-02
sv,557,2020-09-02
ta,451,2020-09-02
mr,352,2020-09-02
uk,342,2020-09-02
zh,318,2020-09-02
th,282,2020-09-02
fi,264,2020-09-02
lt,260,2020-09-02
da,228,2020-09-02
lv,216,2020-09-02
ko,198,2020-09-02
ml,188,2020-09-02
kn,176,2020-09-02
bn,161,2020-09-02
gu,158,2020-09-02
sl,158,2020-09-02
ht,148,2020-09-02
te,141,2020-09-02
cy,128,2020-09-02
ur,125,2020-09-02
ne,108,2020-09-02
hu,107,2020-09-02
no,105,2020-09-02
vi,97,2020-09-02
eu,95,2020-09-02
or,72,2020-09-02
fa,71,2020-09-02
iw,68,2020-09-02
pa,61,2020-09-02
bg,39,2020-09-02
my,39,2020-09-02
is,32,2020-09-02
sr,22,2020-09-02
si,15,2020-09-02
hy,11,2020-09-02
am,6,2020-09-02
km,6,2020-09-02
ckb,4,2020-09-02
lo,3,2020-09-02
ps,3,2020-09-02
dv,2,2020-09-02
ka,2,2020-09-02
