lang,n,date
en,597112,2020-12-10
es,85295,2020-12-10
pt,39983,2020-12-10
fr,25943,2020-12-10
und,21563,2020-12-10
in,17898,2020-12-10
de,16225,2020-12-10
tr,12737,2020-12-10
it,11139,2020-12-10
tl,5352,2020-12-10
ja,4887,2020-12-10
nl,4225,2020-12-10
ca,3369,2020-12-10
ru,2427,2020-12-10
hi,1946,2020-12-10
pl,1729,2020-12-10
el,1678,2020-12-10
sv,1058,2020-12-10
cs,836,2020-12-10
ro,811,2020-12-10
et,800,2020-12-10
ar,741,2020-12-10
lv,567,2020-12-10
da,540,2020-12-10
uk,378,2020-12-10
th,328,2020-12-10
zh,306,2020-12-10
ht,301,2020-12-10
fi,285,2020-12-10
sl,263,2020-12-10
ta,232,2020-12-10
ko,221,2020-12-10
ur,217,2020-12-10
gu,196,2020-12-10
cy,183,2020-12-10
no,176,2020-12-10
lt,156,2020-12-10
mr,155,2020-12-10
hu,141,2020-12-10
fa,134,2020-12-10
bg,126,2020-12-10
vi,115,2020-12-10
ml,105,2020-12-10
iw,88,2020-12-10
bn,84,2020-12-10
eu,81,2020-12-10
kn,72,2020-12-10
te,66,2020-12-10
is,49,2020-12-10
ne,40,2020-12-10
si,39,2020-12-10
or,36,2020-12-10
my,19,2020-12-10
sr,18,2020-12-10
pa,14,2020-12-10
ka,11,2020-12-10
hy,9,2020-12-10
ckb,6,2020-12-10
km,6,2020-12-10
am,4,2020-12-10
lo,3,2020-12-10
ps,2,2020-12-10
