lang,n,date
en,394092,2021-01-30
es,88428,2021-01-30
pt,28167,2021-01-30
fr,24889,2021-01-30
und,15313,2021-01-30
in,15041,2021-01-30
de,9502,2021-01-30
it,9117,2021-01-30
nl,4671,2021-01-30
ja,4265,2021-01-30
tl,4217,2021-01-30
tr,3360,2021-01-30
ca,2887,2021-01-30
pl,1546,2021-01-30
el,1247,2021-01-30
ru,1240,2021-01-30
hi,1000,2021-01-30
cs,750,2021-01-30
sv,726,2021-01-30
ro,664,2021-01-30
et,621,2021-01-30
ar,560,2021-01-30
th,460,2021-01-30
da,380,2021-01-30
fi,326,2021-01-30
zh,304,2021-01-30
lv,298,2021-01-30
ht,265,2021-01-30
vi,235,2021-01-30
uk,228,2021-01-30
ta,214,2021-01-30
sl,161,2021-01-30
ur,159,2021-01-30
no,141,2021-01-30
ml,136,2021-01-30
cy,122,2021-01-30
hu,122,2021-01-30
lt,105,2021-01-30
iw,95,2021-01-30
ko,84,2021-01-30
mr,78,2021-01-30
fa,77,2021-01-30
kn,67,2021-01-30
gu,65,2021-01-30
eu,58,2021-01-30
te,55,2021-01-30
bg,53,2021-01-30
bn,47,2021-01-30
is,36,2021-01-30
or,26,2021-01-30
si,23,2021-01-30
ne,17,2021-01-30
sr,17,2021-01-30
my,10,2021-01-30
hy,9,2021-01-30
pa,9,2021-01-30
am,7,2021-01-30
ka,3,2021-01-30
dv,2,2021-01-30
ckb,1,2021-01-30
km,1,2021-01-30
ps,1,2021-01-30
sd,1,2021-01-30
