lang,n,date
en,409972,2021-07-31
es,53632,2021-07-31
in,30765,2021-07-31
fr,22632,2021-07-31
und,18629,2021-07-31
pt,14845,2021-07-31
it,7856,2021-07-31
tl,6760,2021-07-31
ja,6410,2021-07-31
de,4863,2021-07-31
tr,3027,2021-07-31
nl,2830,2021-07-31
hi,1699,2021-07-31
ca,1649,2021-07-31
pl,1465,2021-07-31
th,1145,2021-07-31
ur,1127,2021-07-31
ru,1102,2021-07-31
et,733,2021-07-31
ar,724,2021-07-31
el,666,2021-07-31
sv,572,2021-07-31
zh,544,2021-07-31
cs,510,2021-07-31
ro,462,2021-07-31
ta,408,2021-07-31
fi,394,2021-07-31
ht,311,2021-07-31
vi,303,2021-07-31
ml,252,2021-07-31
da,211,2021-07-31
bn,198,2021-07-31
lv,184,2021-07-31
mr,171,2021-07-31
uk,164,2021-07-31
sl,149,2021-07-31
kn,141,2021-07-31
no,139,2021-07-31
te,108,2021-07-31
or,101,2021-07-31
fa,98,2021-07-31
gu,96,2021-07-31
hu,91,2021-07-31
ko,77,2021-07-31
is,73,2021-07-31
lt,73,2021-07-31
cy,67,2021-07-31
iw,51,2021-07-31
bg,41,2021-07-31
eu,40,2021-07-31
ne,33,2021-07-31
si,23,2021-07-31
my,18,2021-07-31
sr,12,2021-07-31
pa,10,2021-07-31
sd,10,2021-07-31
km,7,2021-07-31
hy,4,2021-07-31
ps,4,2021-07-31
am,3,2021-07-31
ka,2,2021-07-31
lo,2,2021-07-31
ckb,1,2021-07-31
