lang,n,date
en,185197,2021-10-24
es,22950,2021-10-24
pt,10492,2021-10-24
it,9461,2021-10-24
und,8474,2021-10-24
fr,8286,2021-10-24
in,6519,2021-10-24
de,6067,2021-10-24
nl,4324,2021-10-24
ja,3198,2021-10-24
tl,2821,2021-10-24
tr,2349,2021-10-24
ru,1369,2021-10-24
pl,1292,2021-10-24
hi,1023,2021-10-24
cs,899,2021-10-24
ca,745,2021-10-24
ar,693,2021-10-24
ro,571,2021-10-24
el,481,2021-10-24
sv,401,2021-10-24
th,386,2021-10-24
lv,353,2021-10-24
et,350,2021-10-24
fi,248,2021-10-24
uk,245,2021-10-24
zh,220,2021-10-24
sl,208,2021-10-24
ta,137,2021-10-24
vi,137,2021-10-24
hu,99,2021-10-24
bn,96,2021-10-24
da,94,2021-10-24
ht,89,2021-10-24
mr,71,2021-10-24
bg,62,2021-10-24
cy,58,2021-10-24
ko,57,2021-10-24
ml,56,2021-10-24
gu,47,2021-10-24
lt,47,2021-10-24
iw,45,2021-10-24
no,45,2021-10-24
kn,41,2021-10-24
te,38,2021-10-24
ur,35,2021-10-24
or,31,2021-10-24
fa,28,2021-10-24
is,21,2021-10-24
eu,14,2021-10-24
si,13,2021-10-24
sr,13,2021-10-24
pa,12,2021-10-24
ne,9,2021-10-24
hy,7,2021-10-24
am,2,2021-10-24
my,2,2021-10-24
lo,1,2021-10-24
sd,1,2021-10-24
