lang,n,date
en,446218,2021-01-16
es,93898,2021-01-16
pt,54243,2021-01-16
fr,23187,2021-01-16
in,19244,2021-01-16
und,19149,2021-01-16
it,12419,2021-01-16
de,11651,2021-01-16
nl,5791,2021-01-16
ja,5678,2021-01-16
tr,4990,2021-01-16
tl,4700,2021-01-16
ca,3474,2021-01-16
hi,2570,2021-01-16
pl,2087,2021-01-16
ru,1604,2021-01-16
sv,982,2021-01-16
el,958,2021-01-16
et,813,2021-01-16
ro,794,2021-01-16
th,702,2021-01-16
ar,656,2021-01-16
cs,644,2021-01-16
da,425,2021-01-16
zh,408,2021-01-16
ta,352,2021-01-16
ht,286,2021-01-16
lv,263,2021-01-16
fi,259,2021-01-16
mr,256,2021-01-16
ml,251,2021-01-16
uk,226,2021-01-16
sl,212,2021-01-16
bn,202,2021-01-16
kn,182,2021-01-16
gu,177,2021-01-16
ko,173,2021-01-16
te,167,2021-01-16
ur,158,2021-01-16
no,153,2021-01-16
hu,125,2021-01-16
lt,121,2021-01-16
cy,118,2021-01-16
vi,111,2021-01-16
or,103,2021-01-16
fa,87,2021-01-16
bg,83,2021-01-16
iw,74,2021-01-16
eu,45,2021-01-16
is,37,2021-01-16
pa,37,2021-01-16
si,24,2021-01-16
ne,16,2021-01-16
my,14,2021-01-16
sr,14,2021-01-16
hy,6,2021-01-16
ps,3,2021-01-16
dv,2,2021-01-16
km,2,2021-01-16
am,1,2021-01-16
ckb,1,2021-01-16
ka,1,2021-01-16
lo,1,2021-01-16
