lang,n,date
en,316495,2020-07-26
es,105997,2020-07-26
pt,27753,2020-07-26
und,18601,2020-07-26
fr,14596,2020-07-26
in,13308,2020-07-26
it,7144,2020-07-26
tl,6300,2020-07-26
ja,4480,2020-07-26
hi,3741,2020-07-26
de,3429,2020-07-26
ca,3207,2020-07-26
tr,2833,2020-07-26
nl,2329,2020-07-26
ru,1536,2020-07-26
ar,1195,2020-07-26
ro,721,2020-07-26
et,654,2020-07-26
ta,636,2020-07-26
pl,616,2020-07-26
sv,428,2020-07-26
ml,416,2020-07-26
cs,395,2020-07-26
mr,385,2020-07-26
el,328,2020-07-26
gu,290,2020-07-26
kn,285,2020-07-26
te,281,2020-07-26
bn,275,2020-07-26
lt,265,2020-07-26
th,259,2020-07-26
zh,258,2020-07-26
vi,254,2020-07-26
uk,231,2020-07-26
ur,230,2020-07-26
fa,211,2020-07-26
da,160,2020-07-26
lv,151,2020-07-26
fi,146,2020-07-26
ht,138,2020-07-26
sl,109,2020-07-26
or,91,2020-07-26
no,90,2020-07-26
ko,78,2020-07-26
hu,77,2020-07-26
cy,68,2020-07-26
pa,61,2020-07-26
eu,50,2020-07-26
bg,48,2020-07-26
iw,48,2020-07-26
ne,43,2020-07-26
sr,16,2020-07-26
is,14,2020-07-26
si,13,2020-07-26
hy,7,2020-07-26
am,6,2020-07-26
ps,5,2020-07-26
ckb,4,2020-07-26
ka,4,2020-07-26
km,2,2020-07-26
dv,1,2020-07-26
my,1,2020-07-26
sd,1,2020-07-26
