lang,n,date
en,687290,2021-01-06
es,103632,2021-01-06
pt,43166,2021-01-06
fr,27179,2021-01-06
in,22219,2021-01-06
und,19365,2021-01-06
de,16075,2021-01-06
it,14144,2021-01-06
nl,7636,2021-01-06
ja,7046,2021-01-06
tr,6540,2021-01-06
tl,5415,2021-01-06
ca,3410,2021-01-06
pl,2631,2021-01-06
ru,2163,2021-01-06
el,2131,2021-01-06
hi,1713,2021-01-06
th,1712,2021-01-06
cs,1270,2021-01-06
sv,1174,2021-01-06
ro,1092,2021-01-06
et,790,2021-01-06
lv,633,2021-01-06
ar,606,2021-01-06
da,503,2021-01-06
zh,397,2021-01-06
fi,394,2021-01-06
ht,377,2021-01-06
ta,376,2021-01-06
no,368,2021-01-06
uk,343,2021-01-06
sl,302,2021-01-06
lt,170,2021-01-06
ml,164,2021-01-06
ur,164,2021-01-06
mr,161,2021-01-06
cy,146,2021-01-06
hu,136,2021-01-06
bn,135,2021-01-06
ko,133,2021-01-06
vi,123,2021-01-06
gu,110,2021-01-06
kn,91,2021-01-06
bg,84,2021-01-06
te,80,2021-01-06
iw,74,2021-01-06
fa,73,2021-01-06
or,52,2021-01-06
is,44,2021-01-06
eu,42,2021-01-06
si,29,2021-01-06
ne,27,2021-01-06
pa,22,2021-01-06
sr,21,2021-01-06
my,20,2021-01-06
hy,6,2021-01-06
lo,5,2021-01-06
am,3,2021-01-06
ckb,3,2021-01-06
ka,3,2021-01-06
km,2,2021-01-06
ps,2,2021-01-06
sd,1,2021-01-06
