lang,n,date
en,197882,2021-10-16
es,26405,2021-10-16
pt,11494,2021-10-16
fr,9366,2021-10-16
und,7996,2021-10-16
in,6845,2021-10-16
it,6776,2021-10-16
de,4410,2021-10-16
ja,3011,2021-10-16
tl,2820,2021-10-16
nl,2482,2021-10-16
tr,2383,2021-10-16
ru,1353,2021-10-16
pl,1034,2021-10-16
ca,691,2021-10-16
hi,675,2021-10-16
ro,533,2021-10-16
el,473,2021-10-16
cs,450,2021-10-16
lv,401,2021-10-16
sv,400,2021-10-16
et,364,2021-10-16
ar,340,2021-10-16
uk,309,2021-10-16
th,279,2021-10-16
fi,240,2021-10-16
zh,236,2021-10-16
vi,146,2021-10-16
sl,112,2021-10-16
da,106,2021-10-16
ta,106,2021-10-16
ht,97,2021-10-16
hu,93,2021-10-16
mr,72,2021-10-16
ur,68,2021-10-16
bn,63,2021-10-16
ml,61,2021-10-16
ko,58,2021-10-16
gu,52,2021-10-16
bg,50,2021-10-16
or,50,2021-10-16
no,48,2021-10-16
kn,42,2021-10-16
lt,41,2021-10-16
te,41,2021-10-16
iw,40,2021-10-16
cy,36,2021-10-16
is,22,2021-10-16
fa,17,2021-10-16
sr,15,2021-10-16
si,12,2021-10-16
eu,11,2021-10-16
pa,9,2021-10-16
am,8,2021-10-16
my,6,2021-10-16
lo,3,2021-10-16
ne,3,2021-10-16
hy,2,2021-10-16
ka,2,2021-10-16
km,1,2021-10-16
