lang,n,date
en,687430,2020-05-04
es,195275,2020-05-04
pt,65458,2020-05-04
und,46931,2020-05-04
fr,45728,2020-05-04
in,30080,2020-05-04
it,23373,2020-05-04
ja,13974,2020-05-04
de,10396,2020-05-04
tr,9655,2020-05-04
ca,9272,2020-05-04
hi,8976,2020-05-04
tl,8252,2020-05-04
nl,4140,2020-05-04
ru,3968,2020-05-04
ar,2276,2020-05-04
ro,1891,2020-05-04
ta,1782,2020-05-04
pl,1374,2020-05-04
el,1326,2020-05-04
et,1151,2020-05-04
sv,1095,2020-05-04
th,1003,2020-05-04
mr,777,2020-05-04
zh,750,2020-05-04
ur,740,2020-05-04
cs,679,2020-05-04
uk,630,2020-05-04
fi,559,2020-05-04
lt,545,2020-05-04
da,542,2020-05-04
vi,487,2020-05-04
ml,433,2020-05-04
gu,410,2020-05-04
te,409,2020-05-04
kn,391,2020-05-04
ht,384,2020-05-04
bn,373,2020-05-04
cy,254,2020-05-04
sl,251,2020-05-04
ko,247,2020-05-04
lv,241,2020-05-04
eu,226,2020-05-04
no,212,2020-05-04
fa,204,2020-05-04
or,161,2020-05-04
bg,147,2020-05-04
ne,133,2020-05-04
pa,125,2020-05-04
iw,113,2020-05-04
hu,111,2020-05-04
si,78,2020-05-04
is,50,2020-05-04
ps,49,2020-05-04
hy,40,2020-05-04
sr,32,2020-05-04
my,29,2020-05-04
am,18,2020-05-04
ka,10,2020-05-04
km,6,2020-05-04
ckb,3,2020-05-04
lo,3,2020-05-04
bo,2,2020-05-04
dv,2,2020-05-04
sd,2,2020-05-04
