lang,n,date
en,457191,2021-02-05
es,98501,2021-02-05
pt,31205,2021-02-05
fr,24298,2021-02-05
in,18580,2021-02-05
und,16121,2021-02-05
de,11209,2021-02-05
it,10361,2021-02-05
tr,8816,2021-02-05
nl,5400,2021-02-05
ja,4496,2021-02-05
tl,3964,2021-02-05
ca,3338,2021-02-05
el,2533,2021-02-05
pl,1767,2021-02-05
ru,1704,2021-02-05
cs,1234,2021-02-05
hi,1158,2021-02-05
sv,1036,2021-02-05
ro,736,2021-02-05
et,580,2021-02-05
ar,579,2021-02-05
lv,496,2021-02-05
th,422,2021-02-05
da,398,2021-02-05
zh,332,2021-02-05
uk,302,2021-02-05
ht,278,2021-02-05
fi,277,2021-02-05
vi,266,2021-02-05
sl,178,2021-02-05
cy,168,2021-02-05
no,165,2021-02-05
ta,142,2021-02-05
ko,138,2021-02-05
fa,120,2021-02-05
hu,114,2021-02-05
lt,110,2021-02-05
ml,105,2021-02-05
eu,92,2021-02-05
my,88,2021-02-05
mr,84,2021-02-05
ur,78,2021-02-05
iw,75,2021-02-05
te,62,2021-02-05
kn,58,2021-02-05
bn,57,2021-02-05
gu,54,2021-02-05
bg,49,2021-02-05
is,40,2021-02-05
or,33,2021-02-05
si,26,2021-02-05
ne,25,2021-02-05
sr,16,2021-02-05
pa,14,2021-02-05
hy,6,2021-02-05
ka,6,2021-02-05
am,4,2021-02-05
ps,3,2021-02-05
bo,1,2021-02-05
km,1,2021-02-05
lo,1,2021-02-05
