lang,n,date
en,551393,2020-07-08
es,139007,2020-07-08
pt,63232,2020-07-08
und,26664,2020-07-08
fr,18768,2020-07-08
in,15276,2020-07-08
it,9007,2020-07-08
tl,8048,2020-07-08
ja,5354,2020-07-08
ca,5312,2020-07-08
de,4078,2020-07-08
tr,3810,2020-07-08
hi,3521,2020-07-08
ru,2536,2020-07-08
nl,2098,2020-07-08
ar,1265,2020-07-08
ro,1149,2020-07-08
ta,879,2020-07-08
pl,862,2020-07-08
et,829,2020-07-08
sv,712,2020-07-08
el,625,2020-07-08
mr,483,2020-07-08
th,427,2020-07-08
zh,394,2020-07-08
kn,382,2020-07-08
lt,353,2020-07-08
cs,329,2020-07-08
lv,307,2020-07-08
ur,286,2020-07-08
ml,279,2020-07-08
uk,278,2020-07-08
da,255,2020-07-08
te,255,2020-07-08
bn,244,2020-07-08
gu,210,2020-07-08
fi,208,2020-07-08
ht,191,2020-07-08
cy,177,2020-07-08
fa,157,2020-07-08
sl,155,2020-07-08
no,118,2020-07-08
vi,116,2020-07-08
ko,106,2020-07-08
eu,105,2020-07-08
or,101,2020-07-08
iw,94,2020-07-08
hu,92,2020-07-08
bg,87,2020-07-08
pa,82,2020-07-08
ne,53,2020-07-08
is,30,2020-07-08
hy,22,2020-07-08
sr,15,2020-07-08
ps,14,2020-07-08
si,13,2020-07-08
my,12,2020-07-08
ckb,10,2020-07-08
km,5,2020-07-08
am,2,2020-07-08
ka,2,2020-07-08
lo,2,2020-07-08
sd,2,2020-07-08
dv,1,2020-07-08
