lang,n,date
en,465646,2021-03-11
es,82569,2021-03-11
pt,71332,2021-03-11
fr,24400,2021-03-11
it,18377,2021-03-11
und,18229,2021-03-11
in,11957,2021-03-11
de,9394,2021-03-11
tr,6162,2021-03-11
tl,5917,2021-03-11
nl,4594,2021-03-11
ja,4036,2021-03-11
pl,3633,2021-03-11
ca,2971,2021-03-11
hi,1994,2021-03-11
ru,1610,2021-03-11
el,1583,2021-03-11
sv,1125,2021-03-11
cs,1099,2021-03-11
ro,1004,2021-03-11
et,834,2021-03-11
ar,691,2021-03-11
da,647,2021-03-11
mr,590,2021-03-11
lv,486,2021-03-11
fi,413,2021-03-11
uk,377,2021-03-11
ht,283,2021-03-11
zh,281,2021-03-11
ta,264,2021-03-11
th,258,2021-03-11
no,227,2021-03-11
hu,185,2021-03-11
ur,184,2021-03-11
sl,166,2021-03-11
gu,155,2021-03-11
cy,142,2021-03-11
vi,130,2021-03-11
ml,122,2021-03-11
kn,119,2021-03-11
lt,112,2021-03-11
ko,111,2021-03-11
bg,100,2021-03-11
bn,88,2021-03-11
te,73,2021-03-11
iw,70,2021-03-11
or,70,2021-03-11
eu,66,2021-03-11
fa,62,2021-03-11
is,47,2021-03-11
pa,38,2021-03-11
sr,38,2021-03-11
ka,10,2021-03-11
km,10,2021-03-11
si,10,2021-03-11
my,8,2021-03-11
hy,7,2021-03-11
ne,7,2021-03-11
lo,6,2021-03-11
ps,5,2021-03-11
dv,4,2021-03-11
am,2,2021-03-11
bo,1,2021-03-11
ckb,1,2021-03-11
sd,1,2021-03-11
