lang,n,date
en,340073,2020-10-11
es,65517,2020-10-11
fr,19399,2020-10-11
und,17969,2020-10-11
pt,15718,2020-10-11
it,14288,2020-10-11
in,13071,2020-10-11
de,5293,2020-10-11
nl,4528,2020-10-11
pl,3571,2020-10-11
tr,3129,2020-10-11
tl,3121,2020-10-11
ja,2857,2020-10-11
ca,2312,2020-10-11
ru,1831,2020-10-11
hi,1480,2020-10-11
cs,1157,2020-10-11
ro,714,2020-10-11
ar,579,2020-10-11
et,517,2020-10-11
sv,504,2020-10-11
el,456,2020-10-11
sl,307,2020-10-11
ta,305,2020-10-11
zh,293,2020-10-11
uk,266,2020-10-11
fi,258,2020-10-11
lv,232,2020-10-11
th,219,2020-10-11
lt,188,2020-10-11
da,185,2020-10-11
ml,181,2020-10-11
iw,177,2020-10-11
ht,176,2020-10-11
mr,146,2020-10-11
bn,128,2020-10-11
no,125,2020-10-11
ur,120,2020-10-11
ko,110,2020-10-11
ne,104,2020-10-11
vi,101,2020-10-11
gu,99,2020-10-11
fa,98,2020-10-11
hu,97,2020-10-11
kn,95,2020-10-11
or,78,2020-10-11
te,76,2020-10-11
cy,75,2020-10-11
is,56,2020-10-11
eu,53,2020-10-11
bg,47,2020-10-11
si,36,2020-10-11
sr,22,2020-10-11
my,16,2020-10-11
pa,13,2020-10-11
hy,7,2020-10-11
am,5,2020-10-11
ps,4,2020-10-11
ckb,2,2020-10-11
ka,2,2020-10-11
bo,1,2020-10-11
dv,1,2020-10-11
km,1,2020-10-11
