lang,n,date
en,422003,2021-04-08
es,110382,2021-04-08
pt,56065,2021-04-08
fr,22888,2021-04-08
und,16992,2021-04-08
de,14398,2021-04-08
it,13134,2021-04-08
in,13045,2021-04-08
tr,10196,2021-04-08
tl,8635,2021-04-08
hi,7164,2021-04-08
nl,5367,2021-04-08
ja,3994,2021-04-08
pl,3368,2021-04-08
ca,3266,2021-04-08
ru,1460,2021-04-08
th,1415,2021-04-08
et,1388,2021-04-08
el,1215,2021-04-08
ta,1169,2021-04-08
mr,1077,2021-04-08
sv,936,2021-04-08
ro,922,2021-04-08
cs,708,2021-04-08
gu,625,2021-04-08
ar,494,2021-04-08
lv,463,2021-04-08
ht,446,2021-04-08
da,345,2021-04-08
zh,337,2021-04-08
fi,334,2021-04-08
uk,313,2021-04-08
ml,298,2021-04-08
te,295,2021-04-08
bn,294,2021-04-08
ur,287,2021-04-08
sl,250,2021-04-08
kn,235,2021-04-08
no,233,2021-04-08
or,194,2021-04-08
hu,161,2021-04-08
cy,155,2021-04-08
vi,110,2021-04-08
lt,106,2021-04-08
fa,103,2021-04-08
ko,83,2021-04-08
is,79,2021-04-08
eu,64,2021-04-08
bg,60,2021-04-08
pa,58,2021-04-08
ne,56,2021-04-08
iw,46,2021-04-08
sr,21,2021-04-08
my,20,2021-04-08
si,15,2021-04-08
am,9,2021-04-08
hy,7,2021-04-08
km,6,2021-04-08
ka,4,2021-04-08
sd,4,2021-04-08
ps,2,2021-04-08
bo,1,2021-04-08
ckb,1,2021-04-08
lo,1,2021-04-08
