lang,n,date
en,594576,2020-10-07
es,89275,2020-10-07
fr,26372,2020-10-07
pt,23708,2020-10-07
und,22005,2020-10-07
in,20508,2020-10-07
it,16514,2020-10-07
tr,7260,2020-10-07
de,6440,2020-10-07
ca,4070,2020-10-07
nl,4041,2020-10-07
pl,3870,2020-10-07
tl,3598,2020-10-07
ja,3542,2020-10-07
ru,2805,2020-10-07
hi,1534,2020-10-07
cs,1256,2020-10-07
ro,1043,2020-10-07
el,984,2020-10-07
ar,663,2020-10-07
et,631,2020-10-07
sv,589,2020-10-07
uk,484,2020-10-07
zh,438,2020-10-07
lv,432,2020-10-07
da,409,2020-10-07
ta,406,2020-10-07
sl,346,2020-10-07
lt,274,2020-10-07
mr,270,2020-10-07
fi,254,2020-10-07
th,251,2020-10-07
ml,227,2020-10-07
gu,215,2020-10-07
cy,193,2020-10-07
ur,179,2020-10-07
no,167,2020-10-07
iw,159,2020-10-07
kn,147,2020-10-07
bn,131,2020-10-07
vi,127,2020-10-07
fa,121,2020-10-07
ht,119,2020-10-07
hu,118,2020-10-07
te,113,2020-10-07
ko,102,2020-10-07
or,100,2020-10-07
eu,94,2020-10-07
is,93,2020-10-07
bg,79,2020-10-07
si,75,2020-10-07
ne,69,2020-10-07
my,21,2020-10-07
pa,18,2020-10-07
sr,12,2020-10-07
am,7,2020-10-07
ka,6,2020-10-07
lo,6,2020-10-07
ckb,5,2020-10-07
hy,5,2020-10-07
bo,3,2020-10-07
ps,3,2020-10-07
dv,1,2020-10-07
