lang,n,date
en,479419,2020-09-09
es,106530,2020-09-09
pt,26448,2020-09-09
fr,25123,2020-09-09
und,22974,2020-09-09
in,20452,2020-09-09
it,9872,2020-09-09
tr,9394,2020-09-09
tl,5488,2020-09-09
ca,4220,2020-09-09
de,3971,2020-09-09
ja,3711,2020-09-09
nl,2846,2020-09-09
hi,2541,2020-09-09
ru,1898,2020-09-09
pl,1204,2020-09-09
cs,1043,2020-09-09
et,896,2020-09-09
el,768,2020-09-09
ro,755,2020-09-09
ar,641,2020-09-09
sv,547,2020-09-09
ta,394,2020-09-09
uk,334,2020-09-09
da,310,2020-09-09
mr,282,2020-09-09
zh,278,2020-09-09
th,267,2020-09-09
ml,226,2020-09-09
lv,225,2020-09-09
fi,224,2020-09-09
sl,187,2020-09-09
lt,182,2020-09-09
gu,172,2020-09-09
cy,155,2020-09-09
bn,153,2020-09-09
no,153,2020-09-09
te,144,2020-09-09
kn,143,2020-09-09
ht,136,2020-09-09
ko,133,2020-09-09
ur,132,2020-09-09
eu,128,2020-09-09
vi,112,2020-09-09
hu,105,2020-09-09
iw,76,2020-09-09
or,74,2020-09-09
fa,73,2020-09-09
ne,71,2020-09-09
bg,63,2020-09-09
my,34,2020-09-09
pa,33,2020-09-09
is,23,2020-09-09
sr,18,2020-09-09
hy,11,2020-09-09
ka,6,2020-09-09
km,4,2020-09-09
si,4,2020-09-09
lo,3,2020-09-09
am,2,2020-09-09
ps,2,2020-09-09
bo,1,2020-09-09
ckb,1,2020-09-09
