lang,n,date
en,411671,2021-08-27
es,48882,2021-08-27
fr,20245,2021-08-27
pt,19415,2021-08-27
in,17403,2021-08-27
und,16029,2021-08-27
it,8959,2021-08-27
de,6612,2021-08-27
tl,5868,2021-08-27
tr,5848,2021-08-27
ja,5838,2021-08-27
nl,3504,2021-08-27
ca,1680,2021-08-27
hi,1561,2021-08-27
pl,1411,2021-08-27
ru,1334,2021-08-27
el,1039,2021-08-27
sv,693,2021-08-27
th,666,2021-08-27
zh,663,2021-08-27
et,625,2021-08-27
ro,597,2021-08-27
cs,575,2021-08-27
ar,572,2021-08-27
fi,397,2021-08-27
vi,369,2021-08-27
ta,345,2021-08-27
da,342,2021-08-27
lv,335,2021-08-27
sl,313,2021-08-27
ml,279,2021-08-27
uk,221,2021-08-27
no,215,2021-08-27
ht,175,2021-08-27
mr,159,2021-08-27
gu,137,2021-08-27
bn,129,2021-08-27
cy,119,2021-08-27
hu,119,2021-08-27
ko,114,2021-08-27
fa,104,2021-08-27
ur,98,2021-08-27
is,87,2021-08-27
iw,79,2021-08-27
kn,73,2021-08-27
te,67,2021-08-27
si,63,2021-08-27
lt,61,2021-08-27
bg,60,2021-08-27
or,58,2021-08-27
eu,47,2021-08-27
my,33,2021-08-27
ne,19,2021-08-27
sr,18,2021-08-27
pa,15,2021-08-27
km,8,2021-08-27
hy,6,2021-08-27
am,5,2021-08-27
lo,5,2021-08-27
ka,3,2021-08-27
dv,1,2021-08-27
