lang,n,date
en,217037,2022-02-12
es,30054,2022-02-12
pt,14745,2022-02-12
fr,12918,2022-02-12
in,11514,2022-02-12
und,8345,2022-02-12
it,7355,2022-02-12
de,6334,2022-02-12
ja,3953,2022-02-12
tr,3271,2022-02-12
tl,2834,2022-02-12
nl,2715,2022-02-12
pl,1982,2022-02-12
hi,995,2022-02-12
ru,780,2022-02-12
ca,775,2022-02-12
ar,602,2022-02-12
cs,551,2022-02-12
sv,525,2022-02-12
el,518,2022-02-12
zh,337,2022-02-12
et,330,2022-02-12
th,290,2022-02-12
ro,286,2022-02-12
ta,214,2022-02-12
no,181,2022-02-12
da,171,2022-02-12
fi,167,2022-02-12
lv,161,2022-02-12
is,137,2022-02-12
vi,127,2022-02-12
ht,103,2022-02-12
ml,97,2022-02-12
uk,91,2022-02-12
ko,88,2022-02-12
sl,80,2022-02-12
mr,76,2022-02-12
bn,72,2022-02-12
fa,63,2022-02-12
ur,63,2022-02-12
gu,53,2022-02-12
cy,45,2022-02-12
te,43,2022-02-12
bg,42,2022-02-12
iw,34,2022-02-12
kn,34,2022-02-12
hu,32,2022-02-12
lt,30,2022-02-12
or,29,2022-02-12
eu,19,2022-02-12
pa,11,2022-02-12
si,7,2022-02-12
sr,7,2022-02-12
ne,5,2022-02-12
my,3,2022-02-12
lo,2,2022-02-12
am,1,2022-02-12
ckb,1,2022-02-12
hy,1,2022-02-12
km,1,2022-02-12
sd,1,2022-02-12
