lang,n,date
en,566160,2021-01-26
es,142085,2021-01-26
pt,38005,2021-01-26
fr,29453,2021-01-26
in,22180,2021-01-26
und,20977,2021-01-26
de,12945,2021-01-26
it,11306,2021-01-26
nl,5943,2021-01-26
ja,5903,2021-01-26
tl,5081,2021-01-26
tr,4933,2021-01-26
ca,4716,2021-01-26
pl,2878,2021-01-26
ru,2225,2021-01-26
el,1482,2021-01-26
sv,1086,2021-01-26
ro,1074,2021-01-26
cs,941,2021-01-26
et,808,2021-01-26
th,754,2021-01-26
hi,751,2021-01-26
ar,590,2021-01-26
da,498,2021-01-26
lv,493,2021-01-26
zh,489,2021-01-26
fi,376,2021-01-26
ht,364,2021-01-26
ko,333,2021-01-26
uk,331,2021-01-26
no,245,2021-01-26
sl,201,2021-01-26
ta,182,2021-01-26
cy,165,2021-01-26
ur,144,2021-01-26
hu,122,2021-01-26
fa,112,2021-01-26
eu,97,2021-01-26
lt,97,2021-01-26
bg,94,2021-01-26
iw,92,2021-01-26
ml,82,2021-01-26
vi,78,2021-01-26
mr,71,2021-01-26
bn,60,2021-01-26
kn,45,2021-01-26
si,45,2021-01-26
te,40,2021-01-26
is,36,2021-01-26
ne,33,2021-01-26
gu,30,2021-01-26
sr,26,2021-01-26
my,23,2021-01-26
or,22,2021-01-26
hy,8,2021-01-26
lo,7,2021-01-26
pa,7,2021-01-26
am,6,2021-01-26
km,6,2021-01-26
ps,4,2021-01-26
ckb,3,2021-01-26
ka,3,2021-01-26
bo,2,2021-01-26
dv,1,2021-01-26
