lang,n,date
en,403865,2021-05-18
es,72901,2021-05-18
pt,43929,2021-05-18
in,25738,2021-05-18
fr,19117,2021-05-18
und,14666,2021-05-18
it,8717,2021-05-18
hi,8609,2021-05-18
de,7060,2021-05-18
ja,5076,2021-05-18
tl,4993,2021-05-18
tr,4521,2021-05-18
nl,3185,2021-05-18
pl,1622,2021-05-18
ca,1620,2021-05-18
ta,1371,2021-05-18
ru,1365,2021-05-18
et,1359,2021-05-18
th,1271,2021-05-18
el,1020,2021-05-18
cs,734,2021-05-18
ro,720,2021-05-18
ar,678,2021-05-18
sv,666,2021-05-18
mr,604,2021-05-18
ht,552,2021-05-18
kn,527,2021-05-18
te,473,2021-05-18
bn,463,2021-05-18
zh,461,2021-05-18
ml,422,2021-05-18
lv,417,2021-05-18
or,341,2021-05-18
da,301,2021-05-18
fi,274,2021-05-18
vi,258,2021-05-18
uk,221,2021-05-18
ur,205,2021-05-18
ne,199,2021-05-18
gu,184,2021-05-18
no,173,2021-05-18
sl,150,2021-05-18
cy,120,2021-05-18
hu,119,2021-05-18
pa,109,2021-05-18
ko,104,2021-05-18
eu,82,2021-05-18
lt,78,2021-05-18
fa,57,2021-05-18
si,53,2021-05-18
bg,31,2021-05-18
is,27,2021-05-18
iw,17,2021-05-18
lo,12,2021-05-18
my,10,2021-05-18
hy,9,2021-05-18
am,8,2021-05-18
sr,6,2021-05-18
km,5,2021-05-18
ps,4,2021-05-18
bo,3,2021-05-18
ka,2,2021-05-18
ckb,1,2021-05-18
