lang,n,date
en,369908,2020-05-30
es,130476,2020-05-30
pt,35018,2020-05-30
und,20488,2020-05-30
in,19681,2020-05-30
fr,19098,2020-05-30
it,12600,2020-05-30
tl,7151,2020-05-30
tr,5741,2020-05-30
ja,5670,2020-05-30
hi,5659,2020-05-30
ca,4144,2020-05-30
de,4044,2020-05-30
nl,2826,2020-05-30
ru,2122,2020-05-30
ar,1958,2020-05-30
pl,955,2020-05-30
et,763,2020-05-30
ro,762,2020-05-30
ur,742,2020-05-30
sv,737,2020-05-30
ta,704,2020-05-30
mr,628,2020-05-30
th,546,2020-05-30
el,499,2020-05-30
lt,377,2020-05-30
ml,351,2020-05-30
bn,341,2020-05-30
zh,310,2020-05-30
kn,291,2020-05-30
da,282,2020-05-30
ht,275,2020-05-30
gu,270,2020-05-30
cs,253,2020-05-30
fi,244,2020-05-30
uk,242,2020-05-30
fa,208,2020-05-30
te,195,2020-05-30
vi,192,2020-05-30
lv,191,2020-05-30
or,134,2020-05-30
eu,105,2020-05-30
ko,105,2020-05-30
cy,104,2020-05-30
no,100,2020-05-30
ne,98,2020-05-30
hu,86,2020-05-30
sl,74,2020-05-30
pa,67,2020-05-30
iw,57,2020-05-30
ps,42,2020-05-30
bg,36,2020-05-30
ckb,20,2020-05-30
si,20,2020-05-30
is,19,2020-05-30
my,16,2020-05-30
sr,14,2020-05-30
hy,11,2020-05-30
km,9,2020-05-30
am,5,2020-05-30
bo,4,2020-05-30
sd,4,2020-05-30
ka,3,2020-05-30
lo,3,2020-05-30
dv,1,2020-05-30
