lang,n,date
en,377359,2020-09-24
es,94282,2020-09-24
fr,36609,2020-09-24
pt,31792,2020-09-24
in,26948,2020-09-24
und,17380,2020-09-24
it,11226,2020-09-24
tr,6387,2020-09-24
tl,5344,2020-09-24
de,4633,2020-09-24
ca,4581,2020-09-24
nl,3397,2020-09-24
ja,3203,2020-09-24
ru,2493,2020-09-24
hi,2318,2020-09-24
pl,1670,2020-09-24
cs,1243,2020-09-24
ro,1150,2020-09-24
el,950,2020-09-24
sv,870,2020-09-24
ar,622,2020-09-24
et,610,2020-09-24
ta,500,2020-09-24
da,361,2020-09-24
uk,312,2020-09-24
sl,306,2020-09-24
mr,298,2020-09-24
lt,279,2020-09-24
ml,276,2020-09-24
th,270,2020-09-24
fi,264,2020-09-24
lv,247,2020-09-24
zh,241,2020-09-24
cy,229,2020-09-24
bn,158,2020-09-24
te,152,2020-09-24
gu,149,2020-09-24
iw,146,2020-09-24
kn,139,2020-09-24
ht,134,2020-09-24
ur,130,2020-09-24
no,129,2020-09-24
eu,107,2020-09-24
ko,100,2020-09-24
vi,93,2020-09-24
hu,87,2020-09-24
bg,86,2020-09-24
fa,75,2020-09-24
or,75,2020-09-24
is,68,2020-09-24
ne,44,2020-09-24
my,29,2020-09-24
pa,22,2020-09-24
hy,21,2020-09-24
si,13,2020-09-24
sr,11,2020-09-24
ckb,4,2020-09-24
ps,4,2020-09-24
am,3,2020-09-24
bo,2,2020-09-24
ka,2,2020-09-24
km,2,2020-09-24
dv,1,2020-09-24
lo,1,2020-09-24
