lang,n,date
en,410084,2020-03-08
es,95778,2020-03-08
it,50552,2020-03-08
fr,32884,2020-03-08
und,29267,2020-03-08
pt,14008,2020-03-08
de,10935,2020-03-08
ja,8588,2020-03-08
nl,5740,2020-03-08
in,5263,2020-03-08
tl,5057,2020-03-08
ca,4995,2020-03-08
tr,2846,2020-03-08
lt,1904,2020-03-08
th,1758,2020-03-08
ar,1666,2020-03-08
ro,1507,2020-03-08
hi,1482,2020-03-08
pl,957,2020-03-08
zh,755,2020-03-08
ru,747,2020-03-08
sv,742,2020-03-08
fa,739,2020-03-08
da,723,2020-03-08
el,583,2020-03-08
et,506,2020-03-08
cs,503,2020-03-08
fi,480,2020-03-08
vi,425,2020-03-08
ta,371,2020-03-08
ko,348,2020-03-08
ml,289,2020-03-08
ht,253,2020-03-08
sl,228,2020-03-08
lv,222,2020-03-08
no,208,2020-03-08
bn,163,2020-03-08
cy,113,2020-03-08
ur,105,2020-03-08
iw,104,2020-03-08
uk,83,2020-03-08
mr,80,2020-03-08
is,65,2020-03-08
bg,62,2020-03-08
te,61,2020-03-08
gu,59,2020-03-08
kn,59,2020-03-08
or,59,2020-03-08
ne,54,2020-03-08
eu,52,2020-03-08
hu,28,2020-03-08
pa,24,2020-03-08
sr,22,2020-03-08
ckb,19,2020-03-08
si,14,2020-03-08
am,11,2020-03-08
km,11,2020-03-08
ps,11,2020-03-08
dv,9,2020-03-08
my,8,2020-03-08
ka,3,2020-03-08
sd,1,2020-03-08
