lang,n,date
en,563880,2020-10-04
es,73863,2020-10-04
und,20814,2020-10-04
in,19663,2020-10-04
fr,18655,2020-10-04
pt,17526,2020-10-04
it,12970,2020-10-04
de,4181,2020-10-04
tr,4096,2020-10-04
tl,4076,2020-10-04
ja,3409,2020-10-04
nl,2935,2020-10-04
ca,2643,2020-10-04
pl,1772,2020-10-04
ru,1762,2020-10-04
hi,1195,2020-10-04
cs,681,2020-10-04
el,623,2020-10-04
ar,588,2020-10-04
ro,530,2020-10-04
sv,493,2020-10-04
et,483,2020-10-04
zh,389,2020-10-04
ta,310,2020-10-04
lv,293,2020-10-04
da,270,2020-10-04
lt,257,2020-10-04
uk,230,2020-10-04
th,222,2020-10-04
fi,209,2020-10-04
no,176,2020-10-04
mr,163,2020-10-04
ur,163,2020-10-04
ml,134,2020-10-04
ht,130,2020-10-04
vi,130,2020-10-04
bn,123,2020-10-04
gu,115,2020-10-04
sl,115,2020-10-04
te,108,2020-10-04
cy,100,2020-10-04
iw,97,2020-10-04
hu,94,2020-10-04
kn,90,2020-10-04
ko,90,2020-10-04
ne,83,2020-10-04
fa,82,2020-10-04
is,71,2020-10-04
or,70,2020-10-04
si,65,2020-10-04
eu,47,2020-10-04
bg,36,2020-10-04
pa,20,2020-10-04
sr,14,2020-10-04
my,11,2020-10-04
hy,10,2020-10-04
am,4,2020-10-04
ps,4,2020-10-04
ckb,3,2020-10-04
ka,3,2020-10-04
bo,1,2020-10-04
km,1,2020-10-04
lo,1,2020-10-04
