lang,n,date
en,410390,2020-06-12
es,141097,2020-06-12
pt,47067,2020-06-12
und,20802,2020-06-12
in,19580,2020-06-12
fr,18423,2020-06-12
it,10826,2020-06-12
tr,6669,2020-06-12
tl,6366,2020-06-12
ja,5610,2020-06-12
hi,5531,2020-06-12
ca,4842,2020-06-12
de,4258,2020-06-12
ru,2337,2020-06-12
nl,2183,2020-06-12
ar,1475,2020-06-12
ta,1159,2020-06-12
ro,933,2020-06-12
ur,733,2020-06-12
pl,689,2020-06-12
et,676,2020-06-12
sv,654,2020-06-12
mr,588,2020-06-12
el,582,2020-06-12
th,551,2020-06-12
uk,398,2020-06-12
ml,360,2020-06-12
zh,346,2020-06-12
lt,338,2020-06-12
bn,334,2020-06-12
da,263,2020-06-12
cs,253,2020-06-12
kn,250,2020-06-12
gu,212,2020-06-12
te,211,2020-06-12
vi,194,2020-06-12
ht,193,2020-06-12
fi,188,2020-06-12
cy,177,2020-06-12
lv,172,2020-06-12
ne,146,2020-06-12
fa,131,2020-06-12
ko,126,2020-06-12
eu,123,2020-06-12
sl,102,2020-06-12
or,100,2020-06-12
no,92,2020-06-12
bg,84,2020-06-12
pa,69,2020-06-12
iw,35,2020-06-12
ps,23,2020-06-12
is,22,2020-06-12
my,22,2020-06-12
hu,21,2020-06-12
hy,20,2020-06-12
sr,17,2020-06-12
am,14,2020-06-12
ckb,14,2020-06-12
sd,10,2020-06-12
si,9,2020-06-12
km,5,2020-06-12
ka,4,2020-06-12
bo,3,2020-06-12
dv,1,2020-06-12
lo,1,2020-06-12
