lang,n,date
en,443604,2021-02-18
es,85287,2021-02-18
pt,28108,2021-02-18
fr,22369,2021-02-18
in,16919,2021-02-18
und,14755,2021-02-18
de,12694,2021-02-18
it,12287,2021-02-18
nl,6216,2021-02-18
tl,4066,2021-02-18
tr,3841,2021-02-18
ja,3576,2021-02-18
ca,2853,2021-02-18
pl,2288,2021-02-18
cs,1735,2021-02-18
ru,1612,2021-02-18
el,1421,2021-02-18
hi,1258,2021-02-18
sv,1102,2021-02-18
ro,695,2021-02-18
et,683,2021-02-18
ar,566,2021-02-18
lv,460,2021-02-18
da,433,2021-02-18
th,378,2021-02-18
zh,354,2021-02-18
mr,324,2021-02-18
uk,289,2021-02-18
fi,278,2021-02-18
vi,225,2021-02-18
ht,203,2021-02-18
sl,146,2021-02-18
cy,142,2021-02-18
no,137,2021-02-18
ta,130,2021-02-18
hu,129,2021-02-18
ur,110,2021-02-18
ko,98,2021-02-18
lt,95,2021-02-18
gu,83,2021-02-18
iw,80,2021-02-18
bg,78,2021-02-18
ml,72,2021-02-18
eu,68,2021-02-18
fa,61,2021-02-18
kn,58,2021-02-18
te,58,2021-02-18
bn,50,2021-02-18
my,31,2021-02-18
is,26,2021-02-18
or,26,2021-02-18
ne,24,2021-02-18
pa,15,2021-02-18
sr,14,2021-02-18
si,13,2021-02-18
hy,7,2021-02-18
lo,5,2021-02-18
am,4,2021-02-18
ckb,3,2021-02-18
ka,3,2021-02-18
dv,2,2021-02-18
km,2,2021-02-18
ps,2,2021-02-18
bo,1,2021-02-18
