lang,n,date
en,470041,2020-12-24
es,88700,2020-12-24
pt,31769,2020-12-24
fr,20200,2020-12-24
in,16964,2020-12-24
und,15721,2020-12-24
it,10379,2020-12-24
tr,6208,2020-12-24
tl,6131,2020-12-24
de,5988,2020-12-24
ja,5388,2020-12-24
nl,4735,2020-12-24
ca,2849,2020-12-24
ru,2251,2020-12-24
hi,1928,2020-12-24
el,1583,2020-12-24
th,1566,2020-12-24
pl,1285,2020-12-24
et,1013,2020-12-24
ar,863,2020-12-24
ro,671,2020-12-24
ta,642,2020-12-24
cs,586,2020-12-24
sv,527,2020-12-24
fa,479,2020-12-24
zh,424,2020-12-24
uk,366,2020-12-24
ht,322,2020-12-24
ur,239,2020-12-24
da,230,2020-12-24
mr,229,2020-12-24
lv,217,2020-12-24
kn,162,2020-12-24
lt,144,2020-12-24
ko,142,2020-12-24
gu,140,2020-12-24
ml,138,2020-12-24
fi,136,2020-12-24
sl,131,2020-12-24
cy,128,2020-12-24
bn,125,2020-12-24
te,114,2020-12-24
hu,111,2020-12-24
vi,103,2020-12-24
no,101,2020-12-24
iw,66,2020-12-24
or,64,2020-12-24
eu,59,2020-12-24
bg,57,2020-12-24
is,57,2020-12-24
si,53,2020-12-24
ne,38,2020-12-24
sr,35,2020-12-24
pa,28,2020-12-24
my,20,2020-12-24
hy,14,2020-12-24
km,6,2020-12-24
ka,5,2020-12-24
ckb,4,2020-12-24
lo,3,2020-12-24
ps,3,2020-12-24
am,2,2020-12-24
bo,2,2020-12-24
