lang,n,date
en,486126,2020-06-24
es,148263,2020-06-24
pt,47276,2020-06-24
und,23910,2020-06-24
fr,20135,2020-06-24
in,17700,2020-06-24
it,10169,2020-06-24
tl,6895,2020-06-24
ja,5231,2020-06-24
de,5215,2020-06-24
tr,4896,2020-06-24
hi,4310,2020-06-24
ca,3478,2020-06-24
nl,2782,2020-06-24
ru,2122,2020-06-24
ar,1918,2020-06-24
ta,1176,2020-06-24
pl,1137,2020-06-24
ro,1077,2020-06-24
sv,758,2020-06-24
et,733,2020-06-24
el,648,2020-06-24
ur,622,2020-06-24
th,550,2020-06-24
mr,457,2020-06-24
lt,440,2020-06-24
zh,393,2020-06-24
uk,382,2020-06-24
kn,372,2020-06-24
cs,347,2020-06-24
ml,337,2020-06-24
bn,247,2020-06-24
te,241,2020-06-24
da,221,2020-06-24
ht,219,2020-06-24
fi,209,2020-06-24
cy,188,2020-06-24
fa,181,2020-06-24
gu,174,2020-06-24
vi,125,2020-06-24
ko,124,2020-06-24
no,124,2020-06-24
eu,108,2020-06-24
sl,103,2020-06-24
or,92,2020-06-24
hu,88,2020-06-24
lv,86,2020-06-24
bg,79,2020-06-24
ne,73,2020-06-24
iw,54,2020-06-24
pa,52,2020-06-24
hy,33,2020-06-24
si,29,2020-06-24
ps,24,2020-06-24
sr,24,2020-06-24
is,22,2020-06-24
my,21,2020-06-24
ckb,17,2020-06-24
km,10,2020-06-24
am,9,2020-06-24
sd,8,2020-06-24
ka,6,2020-06-24
lo,3,2020-06-24
bo,1,2020-06-24
dv,1,2020-06-24
