lang,n,date
en,338384,2021-04-17
es,72442,2021-04-17
pt,32044,2021-04-17
fr,16580,2021-04-17
und,13064,2021-04-17
hi,11976,2021-04-17
in,10921,2021-04-17
it,10612,2021-04-17
de,7872,2021-04-17
tr,7462,2021-04-17
tl,6862,2021-04-17
nl,3882,2021-04-17
ja,3581,2021-04-17
pl,1954,2021-04-17
ca,1711,2021-04-17
et,1370,2021-04-17
mr,1037,2021-04-17
el,913,2021-04-17
th,874,2021-04-17
ru,839,2021-04-17
sv,738,2021-04-17
ro,634,2021-04-17
ht,561,2021-04-17
gu,531,2021-04-17
ar,501,2021-04-17
cs,487,2021-04-17
ta,465,2021-04-17
kn,368,2021-04-17
ml,336,2021-04-17
bn,335,2021-04-17
da,321,2021-04-17
te,321,2021-04-17
fi,250,2021-04-17
lv,242,2021-04-17
zh,236,2021-04-17
or,190,2021-04-17
uk,181,2021-04-17
sl,165,2021-04-17
ur,152,2021-04-17
no,131,2021-04-17
hu,107,2021-04-17
vi,104,2021-04-17
lt,77,2021-04-17
cy,74,2021-04-17
pa,74,2021-04-17
fa,72,2021-04-17
ko,65,2021-04-17
eu,50,2021-04-17
ne,50,2021-04-17
bg,35,2021-04-17
is,30,2021-04-17
iw,21,2021-04-17
si,10,2021-04-17
ps,5,2021-04-17
sr,5,2021-04-17
km,4,2021-04-17
ka,3,2021-04-17
am,2,2021-04-17
hy,2,2021-04-17
bo,1,2021-04-17
ckb,1,2021-04-17
dv,1,2021-04-17
lo,1,2021-04-17
my,1,2021-04-17
sd,1,2021-04-17
