lang,n,date
en,1382417,2020-03-27
es,415039,2020-03-27
pt,129775,2020-03-27
und,101576,2020-03-27
fr,97834,2020-03-27
in,51865,2020-03-27
it,51848,2020-03-27
tr,33502,2020-03-27
ca,21659,2020-03-27
tl,21140,2020-03-27
de,20637,2020-03-27
ja,18709,2020-03-27
hi,11930,2020-03-27
nl,11496,2020-03-27
ar,5514,2020-03-27
ru,4740,2020-03-27
th,4262,2020-03-27
ro,3984,2020-03-27
pl,2782,2020-03-27
el,2164,2020-03-27
lt,2089,2020-03-27
et,2021,2020-03-27
ta,1833,2020-03-27
sv,1742,2020-03-27
cs,1496,2020-03-27
ur,1450,2020-03-27
da,1402,2020-03-27
fi,1388,2020-03-27
zh,1304,2020-03-27
mr,1142,2020-03-27
ht,1046,2020-03-27
fa,902,2020-03-27
uk,863,2020-03-27
ml,771,2020-03-27
lv,755,2020-03-27
vi,751,2020-03-27
te,742,2020-03-27
kn,692,2020-03-27
gu,600,2020-03-27
ko,595,2020-03-27
bn,569,2020-03-27
cy,555,2020-03-27
no,514,2020-03-27
sl,449,2020-03-27
eu,362,2020-03-27
ne,344,2020-03-27
bg,244,2020-03-27
or,223,2020-03-27
is,174,2020-03-27
pa,150,2020-03-27
hu,149,2020-03-27
iw,133,2020-03-27
sr,130,2020-03-27
si,119,2020-03-27
ps,57,2020-03-27
am,54,2020-03-27
my,44,2020-03-27
ckb,34,2020-03-27
hy,33,2020-03-27
sd,23,2020-03-27
km,21,2020-03-27
ka,17,2020-03-27
lo,12,2020-03-27
bo,5,2020-03-27
dv,3,2020-03-27
