lang,n,date
en,324900,2020-06-21
es,101904,2020-06-21
pt,41879,2020-06-21
und,15644,2020-06-21
in,13740,2020-06-21
fr,13548,2020-06-21
it,7191,2020-06-21
tl,5196,2020-06-21
tr,4197,2020-06-21
ja,3933,2020-06-21
de,3424,2020-06-21
hi,2694,2020-06-21
ca,2611,2020-06-21
nl,1937,2020-06-21
ar,1592,2020-06-21
ru,1578,2020-06-21
ur,780,2020-06-21
pl,749,2020-06-21
ro,714,2020-06-21
ta,665,2020-06-21
sv,628,2020-06-21
et,587,2020-06-21
el,367,2020-06-21
th,367,2020-06-21
lt,322,2020-06-21
zh,276,2020-06-21
da,253,2020-06-21
mr,253,2020-06-21
ml,248,2020-06-21
kn,214,2020-06-21
uk,211,2020-06-21
cs,203,2020-06-21
bn,189,2020-06-21
te,178,2020-06-21
ht,171,2020-06-21
fi,157,2020-06-21
fa,148,2020-06-21
gu,124,2020-06-21
lv,110,2020-06-21
vi,104,2020-06-21
ne,99,2020-06-21
no,90,2020-06-21
sl,86,2020-06-21
bg,82,2020-06-21
or,82,2020-06-21
hu,81,2020-06-21
cy,78,2020-06-21
ko,78,2020-06-21
iw,59,2020-06-21
eu,57,2020-06-21
pa,34,2020-06-21
is,31,2020-06-21
sr,18,2020-06-21
si,13,2020-06-21
hy,11,2020-06-21
my,10,2020-06-21
ps,10,2020-06-21
am,7,2020-06-21
ckb,7,2020-06-21
sd,5,2020-06-21
km,2,2020-06-21
dv,1,2020-06-21
