lang,n,date
en,261403,2021-10-22
es,34693,2021-10-22
pt,13900,2021-10-22
in,13286,2021-10-22
fr,11481,2021-10-22
und,10870,2021-10-22
it,10668,2021-10-22
de,6662,2021-10-22
nl,4353,2021-10-22
ja,4093,2021-10-22
tl,2625,2021-10-22
tr,2578,2021-10-22
ru,2409,2021-10-22
hi,1851,2021-10-22
pl,1546,2021-10-22
ca,1182,2021-10-22
cs,1109,2021-10-22
el,838,2021-10-22
lv,736,2021-10-22
ro,694,2021-10-22
et,633,2021-10-22
ar,625,2021-10-22
uk,600,2021-10-22
sv,458,2021-10-22
th,368,2021-10-22
zh,298,2021-10-22
fi,267,2021-10-22
ta,256,2021-10-22
sl,198,2021-10-22
vi,168,2021-10-22
mr,155,2021-10-22
gu,148,2021-10-22
bn,140,2021-10-22
da,124,2021-10-22
kn,114,2021-10-22
ht,111,2021-10-22
bg,109,2021-10-22
hu,107,2021-10-22
ur,98,2021-10-22
ml,97,2021-10-22
te,96,2021-10-22
ko,92,2021-10-22
cy,75,2021-10-22
no,68,2021-10-22
fa,56,2021-10-22
lt,42,2021-10-22
iw,38,2021-10-22
or,35,2021-10-22
is,33,2021-10-22
eu,28,2021-10-22
si,26,2021-10-22
sr,20,2021-10-22
hy,19,2021-10-22
ne,15,2021-10-22
pa,13,2021-10-22
my,12,2021-10-22
ka,5,2021-10-22
am,3,2021-10-22
km,3,2021-10-22
sd,2,2021-10-22
lo,1,2021-10-22
