lang,n,date
en,588397,2020-12-16
es,96624,2020-12-16
pt,41508,2020-12-16
fr,23689,2020-12-16
und,21104,2020-12-16
de,19452,2020-12-16
in,18529,2020-12-16
it,15120,2020-12-16
nl,14479,2020-12-16
tr,8328,2020-12-16
tl,5862,2020-12-16
ja,5814,2020-12-16
ca,3760,2020-12-16
pl,3495,2020-12-16
ru,2519,2020-12-16
el,2108,2020-12-16
hi,1637,2020-12-16
sv,1339,2020-12-16
cs,1044,2020-12-16
et,964,2020-12-16
ro,808,2020-12-16
lv,683,2020-12-16
ar,588,2020-12-16
da,579,2020-12-16
zh,346,2020-12-16
fi,345,2020-12-16
th,332,2020-12-16
uk,328,2020-12-16
ta,310,2020-12-16
sl,280,2020-12-16
ht,241,2020-12-16
no,225,2020-12-16
ko,192,2020-12-16
lt,183,2020-12-16
ur,179,2020-12-16
cy,166,2020-12-16
mr,155,2020-12-16
hu,154,2020-12-16
vi,130,2020-12-16
bg,104,2020-12-16
gu,95,2020-12-16
eu,87,2020-12-16
bn,83,2020-12-16
iw,83,2020-12-16
te,80,2020-12-16
fa,77,2020-12-16
kn,63,2020-12-16
ml,55,2020-12-16
is,53,2020-12-16
or,44,2020-12-16
ne,35,2020-12-16
si,35,2020-12-16
sr,26,2020-12-16
my,21,2020-12-16
hy,10,2020-12-16
pa,10,2020-12-16
ps,9,2020-12-16
ka,6,2020-12-16
lo,6,2020-12-16
km,4,2020-12-16
am,3,2020-12-16
sd,2,2020-12-16
