lang,n,date
en,313441,2021-11-26
es,58507,2021-11-26
fr,26185,2021-11-26
pt,24203,2021-11-26
de,19879,2021-11-26
und,15152,2021-11-26
nl,12857,2021-11-26
it,12390,2021-11-26
in,9487,2021-11-26
ja,4892,2021-11-26
ca,4858,2021-11-26
tr,3627,2021-11-26
pl,3387,2021-11-26
tl,2926,2021-11-26
cs,2512,2021-11-26
ru,2236,2021-11-26
el,1822,2021-11-26
hi,1594,2021-11-26
sv,1011,2021-11-26
ar,653,2021-11-26
ro,621,2021-11-26
et,566,2021-11-26
da,542,2021-11-26
fi,524,2021-11-26
th,502,2021-11-26
lv,484,2021-11-26
zh,404,2021-11-26
uk,370,2021-11-26
sl,244,2021-11-26
no,213,2021-11-26
ta,202,2021-11-26
vi,190,2021-11-26
ht,168,2021-11-26
hu,136,2021-11-26
mr,131,2021-11-26
gu,116,2021-11-26
ml,115,2021-11-26
bg,105,2021-11-26
cy,98,2021-11-26
te,98,2021-11-26
kn,96,2021-11-26
ko,92,2021-11-26
bn,89,2021-11-26
ur,86,2021-11-26
fa,85,2021-11-26
iw,76,2021-11-26
lt,73,2021-11-26
eu,71,2021-11-26
is,68,2021-11-26
or,42,2021-11-26
si,23,2021-11-26
sr,21,2021-11-26
pa,20,2021-11-26
ne,11,2021-11-26
my,9,2021-11-26
hy,5,2021-11-26
ka,5,2021-11-26
ps,3,2021-11-26
bo,2,2021-11-26
km,2,2021-11-26
am,1,2021-11-26
dv,1,2021-11-26
lo,1,2021-11-26
