lang,n,date
en,567805,2021-12-30
es,112076,2021-12-30
fr,47015,2021-12-30
pt,27808,2021-12-30
it,22242,2021-12-30
und,17702,2021-12-30
in,14164,2021-12-30
de,7585,2021-12-30
nl,7395,2021-12-30
tr,5175,2021-12-30
tl,5156,2021-12-30
pl,4190,2021-12-30
ja,3532,2021-12-30
ca,3011,2021-12-30
hi,2598,2021-12-30
el,2063,2021-12-30
sv,1358,2021-12-30
ru,1229,2021-12-30
cs,1030,2021-12-30
et,761,2021-12-30
ro,656,2021-12-30
ar,598,2021-12-30
da,529,2021-12-30
zh,462,2021-12-30
fi,443,2021-12-30
th,370,2021-12-30
bn,350,2021-12-30
mr,346,2021-12-30
ta,330,2021-12-30
ht,329,2021-12-30
lv,313,2021-12-30
no,306,2021-12-30
sl,219,2021-12-30
gu,214,2021-12-30
uk,185,2021-12-30
vi,182,2021-12-30
ml,160,2021-12-30
te,136,2021-12-30
is,129,2021-12-30
hu,120,2021-12-30
eu,117,2021-12-30
ur,117,2021-12-30
cy,113,2021-12-30
kn,108,2021-12-30
ko,103,2021-12-30
or,89,2021-12-30
fa,74,2021-12-30
lt,70,2021-12-30
iw,65,2021-12-30
bg,52,2021-12-30
pa,40,2021-12-30
ne,25,2021-12-30
sr,13,2021-12-30
si,9,2021-12-30
am,8,2021-12-30
my,8,2021-12-30
hy,4,2021-12-30
lo,4,2021-12-30
ps,4,2021-12-30
sd,3,2021-12-30
ckb,2,2021-12-30
km,1,2021-12-30
