lang,n,date
en,250861,2022-01-30
es,40897,2022-01-30
pt,22775,2022-01-30
fr,17155,2022-01-30
und,10240,2022-01-30
in,8620,2022-01-30
it,7714,2022-01-30
de,5354,2022-01-30
tr,4414,2022-01-30
ja,3573,2022-01-30
nl,3395,2022-01-30
tl,2774,2022-01-30
pl,2151,2022-01-30
hi,1288,2022-01-30
ca,1167,2022-01-30
ru,897,2022-01-30
sv,804,2022-01-30
cs,641,2022-01-30
el,596,2022-01-30
et,483,2022-01-30
ar,411,2022-01-30
ro,372,2022-01-30
zh,306,2022-01-30
da,297,2022-01-30
th,263,2022-01-30
fi,248,2022-01-30
lv,214,2022-01-30
ta,204,2022-01-30
ml,180,2022-01-30
ht,129,2022-01-30
sl,128,2022-01-30
bn,123,2022-01-30
no,121,2022-01-30
uk,116,2022-01-30
ur,100,2022-01-30
mr,85,2022-01-30
vi,79,2022-01-30
te,77,2022-01-30
gu,74,2022-01-30
iw,63,2022-01-30
is,62,2022-01-30
kn,62,2022-01-30
ko,57,2022-01-30
lt,53,2022-01-30
fa,51,2022-01-30
cy,48,2022-01-30
or,48,2022-01-30
hu,47,2022-01-30
bg,34,2022-01-30
eu,25,2022-01-30
ne,22,2022-01-30
sr,17,2022-01-30
si,14,2022-01-30
pa,11,2022-01-30
hy,10,2022-01-30
ps,6,2022-01-30
lo,4,2022-01-30
dv,3,2022-01-30
am,2,2022-01-30
my,2,2022-01-30
ka,1,2022-01-30
sd,1,2022-01-30
