lang,n,date
en,582789,2020-12-07
es,70756,2020-12-07
pt,39990,2020-12-07
fr,22060,2020-12-07
und,21746,2020-12-07
in,21114,2020-12-07
it,14035,2020-12-07
de,12135,2020-12-07
tr,9687,2020-12-07
tl,5975,2020-12-07
ja,4209,2020-12-07
nl,3913,2020-12-07
ru,2887,2020-12-07
el,2884,2020-12-07
ca,2523,2020-12-07
pl,2290,2020-12-07
hi,2100,2020-12-07
cs,1028,2020-12-07
ro,961,2020-12-07
et,888,2020-12-07
sv,870,2020-12-07
da,656,2020-12-07
ar,549,2020-12-07
lv,479,2020-12-07
th,433,2020-12-07
uk,418,2020-12-07
zh,334,2020-12-07
fi,327,2020-12-07
sl,307,2020-12-07
ht,278,2020-12-07
ta,230,2020-12-07
ur,228,2020-12-07
no,207,2020-12-07
mr,197,2020-12-07
ml,172,2020-12-07
vi,169,2020-12-07
lt,167,2020-12-07
ko,157,2020-12-07
gu,151,2020-12-07
cy,145,2020-12-07
hu,137,2020-12-07
bn,123,2020-12-07
bg,119,2020-12-07
fa,109,2020-12-07
kn,98,2020-12-07
te,87,2020-12-07
iw,65,2020-12-07
eu,55,2020-12-07
is,54,2020-12-07
or,49,2020-12-07
si,27,2020-12-07
ne,22,2020-12-07
my,19,2020-12-07
pa,17,2020-12-07
sr,17,2020-12-07
km,14,2020-12-07
hy,9,2020-12-07
ka,7,2020-12-07
ps,7,2020-12-07
ckb,5,2020-12-07
am,4,2020-12-07
dv,4,2020-12-07
lo,4,2020-12-07
bo,2,2020-12-07
