lang,n,date
en,1513568,2020-03-18
es,568957,2020-03-18
pt,192182,2020-03-18
fr,121365,2020-03-18
und,113246,2020-03-18
it,58145,2020-03-18
in,54652,2020-03-18
de,33184,2020-03-18
tr,33143,2020-03-18
ca,28894,2020-03-18
tl,28467,2020-03-18
nl,19088,2020-03-18
ja,13130,2020-03-18
hi,8453,2020-03-18
th,5803,2020-03-18
ar,5277,2020-03-18
ro,4539,2020-03-18
ru,4124,2020-03-18
lt,3692,2020-03-18
el,3158,2020-03-18
pl,3030,2020-03-18
et,2125,2020-03-18
da,1987,2020-03-18
sv,1967,2020-03-18
cs,1941,2020-03-18
fi,1843,2020-03-18
ta,1661,2020-03-18
zh,1552,2020-03-18
ht,1326,2020-03-18
ur,1305,2020-03-18
mr,1072,2020-03-18
fa,977,2020-03-18
lv,897,2020-03-18
no,696,2020-03-18
vi,669,2020-03-18
sl,640,2020-03-18
uk,603,2020-03-18
ko,591,2020-03-18
ml,589,2020-03-18
kn,555,2020-03-18
cy,492,2020-03-18
bn,479,2020-03-18
te,438,2020-03-18
eu,389,2020-03-18
gu,366,2020-03-18
iw,329,2020-03-18
ne,311,2020-03-18
or,276,2020-03-18
si,197,2020-03-18
is,192,2020-03-18
bg,190,2020-03-18
hu,187,2020-03-18
sr,151,2020-03-18
pa,79,2020-03-18
ps,71,2020-03-18
am,69,2020-03-18
ckb,53,2020-03-18
km,40,2020-03-18
my,39,2020-03-18
hy,29,2020-03-18
sd,21,2020-03-18
ka,17,2020-03-18
lo,13,2020-03-18
dv,9,2020-03-18
bo,6,2020-03-18
ug,1,2020-03-18
