lang,n,date
en,279121,2020-06-14
es,111007,2020-06-14
pt,37159,2020-06-14
und,17133,2020-06-14
fr,15188,2020-06-14
in,14717,2020-06-14
it,7807,2020-06-14
tr,6686,2020-06-14
tl,5473,2020-06-14
ja,4653,2020-06-14
hi,4034,2020-06-14
de,3683,2020-06-14
ca,3253,2020-06-14
ar,2030,2020-06-14
ru,1791,2020-06-14
nl,1756,2020-06-14
ur,767,2020-06-14
ta,749,2020-06-14
ro,733,2020-06-14
pl,626,2020-06-14
et,624,2020-06-14
sv,607,2020-06-14
el,463,2020-06-14
th,442,2020-06-14
lt,331,2020-06-14
zh,325,2020-06-14
ml,322,2020-06-14
mr,314,2020-06-14
te,245,2020-06-14
bn,239,2020-06-14
uk,236,2020-06-14
da,212,2020-06-14
cs,208,2020-06-14
kn,192,2020-06-14
gu,169,2020-06-14
ht,156,2020-06-14
vi,155,2020-06-14
fi,146,2020-06-14
or,146,2020-06-14
fa,134,2020-06-14
ko,122,2020-06-14
lv,105,2020-06-14
cy,88,2020-06-14
ne,81,2020-06-14
sl,79,2020-06-14
no,77,2020-06-14
eu,55,2020-06-14
iw,54,2020-06-14
bg,48,2020-06-14
is,42,2020-06-14
pa,34,2020-06-14
hu,27,2020-06-14
ps,12,2020-06-14
sr,12,2020-06-14
hy,11,2020-06-14
si,10,2020-06-14
ckb,8,2020-06-14
my,8,2020-06-14
am,7,2020-06-14
ka,4,2020-06-14
sd,4,2020-06-14
km,1,2020-06-14
lo,1,2020-06-14
