lang,n,date
en,287017,2021-10-19
es,36176,2021-10-19
pt,18521,2021-10-19
fr,12021,2021-10-19
und,11054,2021-10-19
in,10528,2021-10-19
it,6666,2021-10-19
de,5371,2021-10-19
nl,4653,2021-10-19
ja,3846,2021-10-19
tl,2998,2021-10-19
tr,2948,2021-10-19
ru,2570,2021-10-19
pl,1282,2021-10-19
ca,1134,2021-10-19
cs,1048,2021-10-19
ro,888,2021-10-19
ar,835,2021-10-19
lv,808,2021-10-19
hi,768,2021-10-19
el,675,2021-10-19
sv,566,2021-10-19
th,416,2021-10-19
uk,406,2021-10-19
zh,354,2021-10-19
et,339,2021-10-19
fi,314,2021-10-19
sl,213,2021-10-19
da,157,2021-10-19
vi,156,2021-10-19
ko,137,2021-10-19
ta,133,2021-10-19
ht,114,2021-10-19
hu,101,2021-10-19
bg,99,2021-10-19
mr,95,2021-10-19
bn,93,2021-10-19
ml,79,2021-10-19
cy,67,2021-10-19
te,62,2021-10-19
kn,57,2021-10-19
no,56,2021-10-19
gu,49,2021-10-19
lt,46,2021-10-19
is,40,2021-10-19
ur,37,2021-10-19
iw,33,2021-10-19
fa,32,2021-10-19
or,26,2021-10-19
si,22,2021-10-19
eu,18,2021-10-19
pa,15,2021-10-19
ne,13,2021-10-19
sr,11,2021-10-19
my,7,2021-10-19
hy,6,2021-10-19
lo,4,2021-10-19
am,3,2021-10-19
ka,3,2021-10-19
km,3,2021-10-19
sd,2,2021-10-19
bo,1,2021-10-19
ckb,1,2021-10-19
ps,1,2021-10-19
