lang,n,date
en,406286,2020-07-27
es,107957,2020-07-27
pt,29861,2020-07-27
und,19267,2020-07-27
fr,17305,2020-07-27
in,13542,2020-07-27
it,11712,2020-07-27
tl,10076,2020-07-27
ca,4864,2020-07-27
de,4074,2020-07-27
ja,4027,2020-07-27
tr,3174,2020-07-27
nl,2958,2020-07-27
hi,2949,2020-07-27
ru,1965,2020-07-27
pl,986,2020-07-27
ro,921,2020-07-27
ar,874,2020-07-27
et,817,2020-07-27
ta,593,2020-07-27
el,498,2020-07-27
sv,427,2020-07-27
cs,398,2020-07-27
zh,340,2020-07-27
mr,314,2020-07-27
ml,305,2020-07-27
uk,288,2020-07-27
ur,283,2020-07-27
lt,232,2020-07-27
th,221,2020-07-27
da,219,2020-07-27
fa,218,2020-07-27
bn,217,2020-07-27
vi,217,2020-07-27
gu,197,2020-07-27
kn,189,2020-07-27
lv,182,2020-07-27
te,169,2020-07-27
fi,161,2020-07-27
ht,142,2020-07-27
sl,124,2020-07-27
or,96,2020-07-27
cy,95,2020-07-27
no,86,2020-07-27
hu,79,2020-07-27
bg,75,2020-07-27
ko,71,2020-07-27
eu,68,2020-07-27
iw,49,2020-07-27
pa,42,2020-07-27
ne,40,2020-07-27
hy,21,2020-07-27
is,18,2020-07-27
sr,12,2020-07-27
ka,9,2020-07-27
si,7,2020-07-27
ckb,5,2020-07-27
km,5,2020-07-27
am,4,2020-07-27
lo,4,2020-07-27
ps,3,2020-07-27
bo,2,2020-07-27
my,2,2020-07-27
sd,1,2020-07-27
