lang,n,date
en,786020,2020-04-29
es,228974,2020-04-29
pt,85616,2020-04-29
fr,53659,2020-04-29
und,51789,2020-04-29
in,33568,2020-04-29
it,28631,2020-04-29
ja,13148,2020-04-29
de,11505,2020-04-29
ca,10774,2020-04-29
tr,10303,2020-04-29
hi,7427,2020-04-29
tl,7425,2020-04-29
nl,5353,2020-04-29
ru,4640,2020-04-29
ar,2507,2020-04-29
ro,2154,2020-04-29
pl,1734,2020-04-29
el,1679,2020-04-29
th,1492,2020-04-29
ta,1348,2020-04-29
sv,1271,2020-04-29
et,1257,2020-04-29
zh,956,2020-04-29
cs,811,2020-04-29
ur,802,2020-04-29
mr,751,2020-04-29
da,713,2020-04-29
fi,654,2020-04-29
lt,626,2020-04-29
uk,567,2020-04-29
te,441,2020-04-29
ml,402,2020-04-29
lv,400,2020-04-29
vi,393,2020-04-29
kn,389,2020-04-29
bn,388,2020-04-29
cy,370,2020-04-29
ht,363,2020-04-29
fa,330,2020-04-29
no,304,2020-04-29
gu,294,2020-04-29
sl,282,2020-04-29
eu,229,2020-04-29
ko,207,2020-04-29
iw,134,2020-04-29
ne,132,2020-04-29
bg,129,2020-04-29
hu,128,2020-04-29
pa,119,2020-04-29
or,116,2020-04-29
si,75,2020-04-29
is,67,2020-04-29
ps,47,2020-04-29
my,40,2020-04-29
sr,35,2020-04-29
hy,21,2020-04-29
ka,17,2020-04-29
km,16,2020-04-29
sd,13,2020-04-29
am,12,2020-04-29
ckb,9,2020-04-29
bo,3,2020-04-29
lo,3,2020-04-29
ug,1,2020-04-29
