lang,n,date
en,112735,2020-02-04
es,41632,2020-02-04
pt,10613,2020-02-04
fr,9263,2020-02-04
it,8283,2020-02-04
und,7561,2020-02-04
in,4104,2020-02-04
de,3401,2020-02-04
ca,2064,2020-02-04
ja,2003,2020-02-04
nl,1833,2020-02-04
tr,1709,2020-02-04
tl,1488,2020-02-04
lt,1168,2020-02-04
zh,928,2020-02-04
hi,822,2020-02-04
ro,581,2020-02-04
th,476,2020-02-04
pl,452,2020-02-04
ta,302,2020-02-04
ar,275,2020-02-04
da,263,2020-02-04
sv,229,2020-02-04
et,211,2020-02-04
ur,211,2020-02-04
ru,210,2020-02-04
cs,182,2020-02-04
ko,180,2020-02-04
fi,169,2020-02-04
ht,167,2020-02-04
ml,135,2020-02-04
fa,97,2020-02-04
el,89,2020-02-04
kn,78,2020-02-04
vi,66,2020-02-04
te,60,2020-02-04
bn,59,2020-02-04
gu,56,2020-02-04
mr,53,2020-02-04
no,47,2020-02-04
or,47,2020-02-04
ne,42,2020-02-04
sl,42,2020-02-04
lv,29,2020-02-04
cy,27,2020-02-04
pa,25,2020-02-04
iw,24,2020-02-04
eu,21,2020-02-04
si,17,2020-02-04
km,10,2020-02-04
uk,10,2020-02-04
am,9,2020-02-04
hu,8,2020-02-04
ps,8,2020-02-04
sd,7,2020-02-04
my,5,2020-02-04
bg,4,2020-02-04
ckb,4,2020-02-04
is,4,2020-02-04
lo,4,2020-02-04
bo,3,2020-02-04
ka,3,2020-02-04
dv,2,2020-02-04
hy,1,2020-02-04
