lang,n,date
en,715222,2020-05-07
es,212524,2020-05-07
pt,80497,2020-05-07
fr,48088,2020-05-07
und,47317,2020-05-07
in,23432,2020-05-07
it,23079,2020-05-07
ja,12585,2020-05-07
ca,9919,2020-05-07
de,9573,2020-05-07
tl,8563,2020-05-07
tr,8445,2020-05-07
hi,7976,2020-05-07
nl,4636,2020-05-07
ru,4052,2020-05-07
ar,2664,2020-05-07
ro,1682,2020-05-07
pl,1408,2020-05-07
el,1274,2020-05-07
ta,1257,2020-05-07
th,1224,2020-05-07
et,1206,2020-05-07
ur,1107,2020-05-07
sv,986,2020-05-07
mr,874,2020-05-07
zh,778,2020-05-07
uk,649,2020-05-07
da,584,2020-05-07
fi,549,2020-05-07
cs,538,2020-05-07
lt,496,2020-05-07
ht,408,2020-05-07
bn,390,2020-05-07
ml,389,2020-05-07
gu,387,2020-05-07
lv,358,2020-05-07
kn,335,2020-05-07
vi,335,2020-05-07
no,259,2020-05-07
te,251,2020-05-07
cy,242,2020-05-07
eu,236,2020-05-07
fa,228,2020-05-07
sl,224,2020-05-07
or,219,2020-05-07
ko,206,2020-05-07
ne,159,2020-05-07
bg,131,2020-05-07
hu,122,2020-05-07
pa,120,2020-05-07
iw,75,2020-05-07
is,56,2020-05-07
ps,43,2020-05-07
si,43,2020-05-07
my,32,2020-05-07
sr,32,2020-05-07
hy,29,2020-05-07
am,26,2020-05-07
sd,26,2020-05-07
ka,12,2020-05-07
bo,8,2020-05-07
ckb,6,2020-05-07
km,4,2020-05-07
lo,4,2020-05-07
dv,3,2020-05-07
