lang,n,date
en,338630,2021-05-21
es,78414,2021-05-21
pt,39880,2021-05-21
in,19873,2021-05-21
fr,17530,2021-05-21
und,14346,2021-05-21
it,8502,2021-05-21
hi,7631,2021-05-21
de,5862,2021-05-21
tl,4820,2021-05-21
tr,4799,2021-05-21
ja,4775,2021-05-21
nl,3168,2021-05-21
pl,1974,2021-05-21
ca,1734,2021-05-21
ru,1534,2021-05-21
et,1422,2021-05-21
ta,1165,2021-05-21
th,1049,2021-05-21
el,815,2021-05-21
ro,709,2021-05-21
mr,694,2021-05-21
kn,675,2021-05-21
sv,651,2021-05-21
zh,565,2021-05-21
ht,557,2021-05-21
ar,541,2021-05-21
cs,518,2021-05-21
te,430,2021-05-21
bn,426,2021-05-21
ml,394,2021-05-21
da,340,2021-05-21
lv,331,2021-05-21
vi,317,2021-05-21
fi,298,2021-05-21
gu,266,2021-05-21
uk,238,2021-05-21
or,194,2021-05-21
ur,188,2021-05-21
ne,160,2021-05-21
no,157,2021-05-21
hu,136,2021-05-21
sl,125,2021-05-21
ko,104,2021-05-21
cy,101,2021-05-21
pa,90,2021-05-21
eu,88,2021-05-21
lt,77,2021-05-21
si,63,2021-05-21
is,47,2021-05-21
fa,38,2021-05-21
bg,34,2021-05-21
iw,12,2021-05-21
sr,10,2021-05-21
my,9,2021-05-21
km,7,2021-05-21
lo,7,2021-05-21
dv,5,2021-05-21
am,4,2021-05-21
ckb,3,2021-05-21
ps,3,2021-05-21
bo,2,2021-05-21
hy,2,2021-05-21
ka,1,2021-05-21
sd,1,2021-05-21
