lang,n,date
en,720306,2020-10-28
es,104878,2020-10-28
fr,56535,2020-10-28
pt,32095,2020-10-28
de,31696,2020-10-28
it,29820,2020-10-28
und,24398,2020-10-28
in,17630,2020-10-28
nl,7681,2020-10-28
tl,6607,2020-10-28
tr,6156,2020-10-28
pl,4814,2020-10-28
ca,4670,2020-10-28
ja,4011,2020-10-28
ru,3392,2020-10-28
el,2848,2020-10-28
hi,1732,2020-10-28
cs,1354,2020-10-28
ro,1345,2020-10-28
ar,1060,2020-10-28
sv,954,2020-10-28
et,927,2020-10-28
lv,607,2020-10-28
da,474,2020-10-28
ht,409,2020-10-28
sl,405,2020-10-28
uk,405,2020-10-28
fi,363,2020-10-28
ta,357,2020-10-28
zh,341,2020-10-28
th,287,2020-10-28
no,272,2020-10-28
lt,263,2020-10-28
ur,227,2020-10-28
mr,207,2020-10-28
cy,192,2020-10-28
bg,163,2020-10-28
bn,149,2020-10-28
ml,138,2020-10-28
eu,134,2020-10-28
gu,128,2020-10-28
hu,127,2020-10-28
vi,119,2020-10-28
fa,116,2020-10-28
iw,110,2020-10-28
te,107,2020-10-28
ko,98,2020-10-28
is,87,2020-10-28
kn,86,2020-10-28
or,61,2020-10-28
si,61,2020-10-28
ne,53,2020-10-28
sr,35,2020-10-28
pa,17,2020-10-28
my,16,2020-10-28
ckb,7,2020-10-28
am,6,2020-10-28
hy,5,2020-10-28
km,4,2020-10-28
ka,2,2020-10-28
lo,2,2020-10-28
sd,2,2020-10-28
ps,1,2020-10-28
