lang,n,date
en,474606,2020-11-27
es,77404,2020-11-27
pt,39122,2020-11-27
fr,19078,2020-11-27
und,16823,2020-11-27
in,16154,2020-11-27
it,13876,2020-11-27
tr,12723,2020-11-27
de,8377,2020-11-27
tl,4857,2020-11-27
ja,4854,2020-11-27
ca,3884,2020-11-27
nl,3246,2020-11-27
el,2705,2020-11-27
ru,2624,2020-11-27
hi,2022,2020-11-27
pl,1721,2020-11-27
sv,873,2020-11-27
ro,771,2020-11-27
et,764,2020-11-27
cs,746,2020-11-27
ar,628,2020-11-27
lv,504,2020-11-27
uk,392,2020-11-27
da,347,2020-11-27
ta,346,2020-11-27
fi,333,2020-11-27
ur,291,2020-11-27
gu,255,2020-11-27
ht,248,2020-11-27
sl,241,2020-11-27
mr,235,2020-11-27
zh,234,2020-11-27
th,218,2020-11-27
no,193,2020-11-27
cy,153,2020-11-27
hu,147,2020-11-27
lt,140,2020-11-27
bg,138,2020-11-27
fa,130,2020-11-27
ml,130,2020-11-27
ko,129,2020-11-27
eu,108,2020-11-27
te,106,2020-11-27
bn,96,2020-11-27
kn,84,2020-11-27
vi,82,2020-11-27
is,81,2020-11-27
or,46,2020-11-27
ne,42,2020-11-27
iw,30,2020-11-27
si,29,2020-11-27
sr,28,2020-11-27
my,18,2020-11-27
pa,10,2020-11-27
hy,8,2020-11-27
ka,7,2020-11-27
ps,6,2020-11-27
am,4,2020-11-27
ckb,3,2020-11-27
dv,3,2020-11-27
lo,3,2020-11-27
bo,1,2020-11-27
