lang,n,date
en,459153,2021-08-23
es,53474,2021-08-23
pt,22551,2021-08-23
fr,19872,2021-08-23
in,19519,2021-08-23
und,17093,2021-08-23
it,9355,2021-08-23
de,7849,2021-08-23
ja,6798,2021-08-23
tl,6235,2021-08-23
tr,4855,2021-08-23
nl,3273,2021-08-23
ca,1668,2021-08-23
pl,1568,2021-08-23
el,1311,2021-08-23
ru,1217,2021-08-23
hi,1073,2021-08-23
ar,822,2021-08-23
th,806,2021-08-23
cs,745,2021-08-23
sv,655,2021-08-23
et,592,2021-08-23
ro,575,2021-08-23
zh,514,2021-08-23
lv,407,2021-08-23
ta,369,2021-08-23
da,350,2021-08-23
fi,311,2021-08-23
vi,297,2021-08-23
sl,296,2021-08-23
ht,202,2021-08-23
ml,187,2021-08-23
mr,158,2021-08-23
bn,144,2021-08-23
uk,138,2021-08-23
no,135,2021-08-23
hu,115,2021-08-23
kn,113,2021-08-23
fa,112,2021-08-23
ur,111,2021-08-23
ko,104,2021-08-23
iw,100,2021-08-23
gu,90,2021-08-23
is,80,2021-08-23
te,70,2021-08-23
cy,68,2021-08-23
bg,66,2021-08-23
si,62,2021-08-23
lt,58,2021-08-23
or,56,2021-08-23
eu,41,2021-08-23
sr,38,2021-08-23
my,28,2021-08-23
pa,24,2021-08-23
ne,22,2021-08-23
hy,12,2021-08-23
ka,7,2021-08-23
am,5,2021-08-23
bo,3,2021-08-23
lo,3,2021-08-23
km,2,2021-08-23
ckb,1,2021-08-23
ps,1,2021-08-23
