lang,n,date
en,188043,2021-11-20
es,29417,2021-11-20
de,15451,2021-11-20
fr,14422,2021-11-20
it,11158,2021-11-20
und,10172,2021-11-20
pt,9889,2021-11-20
nl,6877,2021-11-20
in,6198,2021-11-20
pl,3755,2021-11-20
tr,3119,2021-11-20
ja,2804,2021-11-20
tl,2444,2021-11-20
cs,1926,2021-11-20
el,1546,2021-11-20
ru,1331,2021-11-20
ca,1170,2021-11-20
sv,832,2021-11-20
hi,779,2021-11-20
ro,703,2021-11-20
da,356,2021-11-20
ar,346,2021-11-20
et,342,2021-11-20
sl,280,2021-11-20
th,239,2021-11-20
fi,231,2021-11-20
zh,228,2021-11-20
uk,197,2021-11-20
lv,181,2021-11-20
vi,166,2021-11-20
hu,139,2021-11-20
no,134,2021-11-20
ta,118,2021-11-20
ht,106,2021-11-20
ko,88,2021-11-20
ml,88,2021-11-20
bn,82,2021-11-20
ur,69,2021-11-20
mr,68,2021-11-20
fa,67,2021-11-20
gu,64,2021-11-20
is,54,2021-11-20
bg,52,2021-11-20
lt,49,2021-11-20
cy,45,2021-11-20
te,37,2021-11-20
iw,30,2021-11-20
kn,25,2021-11-20
or,25,2021-11-20
eu,23,2021-11-20
pa,16,2021-11-20
sr,13,2021-11-20
si,12,2021-11-20
hy,10,2021-11-20
ne,7,2021-11-20
my,6,2021-11-20
lo,5,2021-11-20
ka,3,2021-11-20
am,1,2021-11-20
ps,1,2021-11-20
sd,1,2021-11-20
