lang,n,date
en,340541,2020-08-09
es,98058,2020-08-09
pt,44093,2020-08-09
und,19551,2020-08-09
fr,12970,2020-08-09
in,12873,2020-08-09
it,7077,2020-08-09
tl,6129,2020-08-09
tr,5492,2020-08-09
ja,5329,2020-08-09
ca,3684,2020-08-09
de,3542,2020-08-09
hi,3059,2020-08-09
nl,2264,2020-08-09
ru,1295,2020-08-09
pl,979,2020-08-09
ar,794,2020-08-09
el,755,2020-08-09
et,676,2020-08-09
ro,639,2020-08-09
ta,463,2020-08-09
sv,446,2020-08-09
mr,281,2020-08-09
te,259,2020-08-09
kn,253,2020-08-09
lt,252,2020-08-09
zh,252,2020-08-09
ml,246,2020-08-09
cs,239,2020-08-09
vi,232,2020-08-09
gu,213,2020-08-09
da,199,2020-08-09
th,188,2020-08-09
bn,185,2020-08-09
fi,184,2020-08-09
uk,172,2020-08-09
no,155,2020-08-09
ur,147,2020-08-09
ht,137,2020-08-09
or,127,2020-08-09
hu,102,2020-08-09
ne,98,2020-08-09
lv,85,2020-08-09
fa,83,2020-08-09
sl,75,2020-08-09
cy,72,2020-08-09
ko,71,2020-08-09
iw,67,2020-08-09
bg,49,2020-08-09
eu,48,2020-08-09
is,45,2020-08-09
pa,44,2020-08-09
sr,11,2020-08-09
hy,10,2020-08-09
si,10,2020-08-09
my,6,2020-08-09
ps,5,2020-08-09
am,4,2020-08-09
ckb,4,2020-08-09
km,3,2020-08-09
dv,2,2020-08-09
lo,2,2020-08-09
ka,1,2020-08-09
