lang,n,date
en,316447,2021-06-23
es,65453,2021-06-23
in,41890,2021-06-23
pt,35063,2021-06-23
und,14055,2021-06-23
fr,13301,2021-06-23
it,6906,2021-06-23
ja,5333,2021-06-23
tr,4690,2021-06-23
tl,4484,2021-06-23
de,4373,2021-06-23
nl,3198,2021-06-23
hi,2930,2021-06-23
ru,2569,2021-06-23
ca,1782,2021-06-23
pl,1481,2021-06-23
ht,900,2021-06-23
th,776,2021-06-23
ar,760,2021-06-23
el,744,2021-06-23
ro,722,2021-06-23
et,706,2021-06-23
zh,636,2021-06-23
sv,616,2021-06-23
cs,575,2021-06-23
ta,511,2021-06-23
uk,297,2021-06-23
mr,266,2021-06-23
vi,255,2021-06-23
bn,251,2021-06-23
ko,239,2021-06-23
fi,212,2021-06-23
da,205,2021-06-23
ml,199,2021-06-23
te,187,2021-06-23
kn,176,2021-06-23
no,165,2021-06-23
lv,133,2021-06-23
sl,123,2021-06-23
gu,108,2021-06-23
or,103,2021-06-23
cy,94,2021-06-23
ur,91,2021-06-23
fa,80,2021-06-23
eu,65,2021-06-23
iw,60,2021-06-23
ne,60,2021-06-23
lt,47,2021-06-23
pa,42,2021-06-23
hu,41,2021-06-23
is,38,2021-06-23
bg,26,2021-06-23
si,25,2021-06-23
my,21,2021-06-23
sr,9,2021-06-23
hy,5,2021-06-23
km,4,2021-06-23
lo,4,2021-06-23
ps,4,2021-06-23
ckb,1,2021-06-23
dv,1,2021-06-23
ka,1,2021-06-23
