lang,n,date
en,221410,2022-02-18
es,34308,2022-02-18
pt,14035,2022-02-18
fr,13197,2022-02-18
in,13104,2022-02-18
it,9035,2022-02-18
und,8231,2022-02-18
de,5639,2022-02-18
tr,4225,2022-02-18
ja,3583,2022-02-18
nl,2623,2022-02-18
tl,1916,2022-02-18
pl,1290,2022-02-18
ca,1122,2022-02-18
ru,910,2022-02-18
hi,708,2022-02-18
cs,568,2022-02-18
ar,543,2022-02-18
el,514,2022-02-18
th,482,2022-02-18
sv,453,2022-02-18
et,397,2022-02-18
zh,350,2022-02-18
ro,295,2022-02-18
da,202,2022-02-18
lv,197,2022-02-18
fi,171,2022-02-18
vi,163,2022-02-18
uk,151,2022-02-18
no,143,2022-02-18
ta,117,2022-02-18
ht,114,2022-02-18
bn,84,2022-02-18
sl,84,2022-02-18
is,74,2022-02-18
ko,74,2022-02-18
ur,58,2022-02-18
mr,55,2022-02-18
gu,54,2022-02-18
ml,54,2022-02-18
cy,48,2022-02-18
fa,40,2022-02-18
iw,36,2022-02-18
or,36,2022-02-18
eu,35,2022-02-18
te,32,2022-02-18
kn,31,2022-02-18
hu,28,2022-02-18
lt,27,2022-02-18
bg,26,2022-02-18
si,12,2022-02-18
sr,12,2022-02-18
ne,10,2022-02-18
my,9,2022-02-18
pa,8,2022-02-18
hy,3,2022-02-18
am,1,2022-02-18
bo,1,2022-02-18
ckb,1,2022-02-18
km,1,2022-02-18
lo,1,2022-02-18
ps,1,2022-02-18
