lang,n,date
en,297024,2021-06-07
es,63618,2021-06-07
pt,39365,2021-06-07
in,24584,2021-06-07
fr,13543,2021-06-07
und,12546,2021-06-07
it,7826,2021-06-07
hi,4790,2021-06-07
de,4689,2021-06-07
tl,4574,2021-06-07
ja,4156,2021-06-07
tr,3130,2021-06-07
nl,2954,2021-06-07
pl,1748,2021-06-07
ca,1663,2021-06-07
ru,1398,2021-06-07
ta,1090,2021-06-07
ar,1075,2021-06-07
el,1003,2021-06-07
et,890,2021-06-07
th,853,2021-06-07
cs,717,2021-06-07
ko,693,2021-06-07
zh,556,2021-06-07
mr,525,2021-06-07
ro,503,2021-06-07
sv,441,2021-06-07
kn,356,2021-06-07
ml,343,2021-06-07
bn,327,2021-06-07
vi,312,2021-06-07
ht,303,2021-06-07
te,284,2021-06-07
da,274,2021-06-07
gu,246,2021-06-07
lv,222,2021-06-07
uk,220,2021-06-07
fi,205,2021-06-07
or,175,2021-06-07
no,151,2021-06-07
hu,126,2021-06-07
ur,126,2021-06-07
sl,119,2021-06-07
cy,92,2021-06-07
pa,82,2021-06-07
ne,81,2021-06-07
eu,76,2021-06-07
lt,75,2021-06-07
fa,68,2021-06-07
si,42,2021-06-07
bg,29,2021-06-07
is,29,2021-06-07
iw,18,2021-06-07
my,13,2021-06-07
hy,9,2021-06-07
sr,8,2021-06-07
km,6,2021-06-07
lo,6,2021-06-07
ps,6,2021-06-07
am,3,2021-06-07
bo,3,2021-06-07
ka,2,2021-06-07
ckb,1,2021-06-07
sd,1,2021-06-07
