lang,n,date
en,333015,2021-03-21
pt,64534,2021-03-21
es,61135,2021-03-21
fr,18769,2021-03-21
de,15181,2021-03-21
und,13269,2021-03-21
tl,12813,2021-03-21
it,12762,2021-03-21
in,9261,2021-03-21
nl,5639,2021-03-21
tr,3738,2021-03-21
pl,3419,2021-03-21
ja,3170,2021-03-21
hi,2482,2021-03-21
ca,1724,2021-03-21
el,1244,2021-03-21
ru,934,2021-03-21
cs,812,2021-03-21
ro,810,2021-03-21
et,793,2021-03-21
sv,759,2021-03-21
ar,530,2021-03-21
ur,497,2021-03-21
fi,421,2021-03-21
ht,350,2021-03-21
ta,253,2021-03-21
gu,232,2021-03-21
mr,230,2021-03-21
lv,224,2021-03-21
da,219,2021-03-21
th,214,2021-03-21
zh,211,2021-03-21
uk,204,2021-03-21
no,188,2021-03-21
hu,152,2021-03-21
sl,149,2021-03-21
kn,107,2021-03-21
te,106,2021-03-21
ml,101,2021-03-21
vi,93,2021-03-21
lt,92,2021-03-21
ko,90,2021-03-21
bn,82,2021-03-21
bg,76,2021-03-21
cy,72,2021-03-21
eu,50,2021-03-21
pa,46,2021-03-21
or,44,2021-03-21
ne,39,2021-03-21
is,38,2021-03-21
fa,33,2021-03-21
iw,28,2021-03-21
sr,19,2021-03-21
my,6,2021-03-21
ps,4,2021-03-21
si,4,2021-03-21
hy,3,2021-03-21
am,2,2021-03-21
dv,1,2021-03-21
sd,1,2021-03-21
