lang,n,date
en,189674,2020-01-30
es,64804,2020-01-30
pt,26794,2020-01-30
fr,15928,2020-01-30
und,13777,2020-01-30
tl,12316,2020-01-30
it,12311,2020-01-30
in,7187,2020-01-30
de,5892,2020-01-30
tr,5208,2020-01-30
ca,4271,2020-01-30
ja,3083,2020-01-30
nl,2453,2020-01-30
lt,2037,2020-01-30
ro,1053,2020-01-30
zh,977,2020-01-30
pl,763,2020-01-30
hi,761,2020-01-30
th,761,2020-01-30
cs,451,2020-01-30
ar,432,2020-01-30
fi,393,2020-01-30
da,375,2020-01-30
ta,371,2020-01-30
et,352,2020-01-30
ur,308,2020-01-30
sv,287,2020-01-30
fa,282,2020-01-30
ru,257,2020-01-30
ht,232,2020-01-30
ko,198,2020-01-30
ml,196,2020-01-30
el,156,2020-01-30
te,90,2020-01-30
sl,85,2020-01-30
vi,84,2020-01-30
gu,83,2020-01-30
bn,79,2020-01-30
no,66,2020-01-30
cy,52,2020-01-30
kn,52,2020-01-30
mr,50,2020-01-30
si,45,2020-01-30
or,43,2020-01-30
lv,41,2020-01-30
eu,38,2020-01-30
hu,26,2020-01-30
iw,24,2020-01-30
ne,20,2020-01-30
is,19,2020-01-30
uk,13,2020-01-30
pa,11,2020-01-30
km,10,2020-01-30
my,8,2020-01-30
ps,8,2020-01-30
am,7,2020-01-30
ckb,7,2020-01-30
bg,6,2020-01-30
sr,6,2020-01-30
bo,3,2020-01-30
dv,3,2020-01-30
lo,2,2020-01-30
ka,1,2020-01-30
