lang,n,date
en,277182,2022-02-04
es,45829,2022-02-04
pt,29104,2022-02-04
fr,20050,2022-02-04
in,14869,2022-02-04
und,11283,2022-02-04
it,10429,2022-02-04
de,7050,2022-02-04
tr,4763,2022-02-04
ja,4509,2022-02-04
nl,3687,2022-02-04
pl,2677,2022-02-04
tl,2315,2022-02-04
ca,1489,2022-02-04
ru,1381,2022-02-04
sv,1109,2022-02-04
hi,1066,2022-02-04
cs,929,2022-02-04
el,751,2022-02-04
et,512,2022-02-04
ro,480,2022-02-04
zh,351,2022-02-04
lv,347,2022-02-04
th,340,2022-02-04
ar,325,2022-02-04
fi,276,2022-02-04
da,251,2022-02-04
uk,209,2022-02-04
ml,173,2022-02-04
no,157,2022-02-04
ta,128,2022-02-04
sl,114,2022-02-04
ht,112,2022-02-04
bn,95,2022-02-04
ko,92,2022-02-04
vi,86,2022-02-04
mr,73,2022-02-04
cy,72,2022-02-04
is,69,2022-02-04
hu,66,2022-02-04
ur,64,2022-02-04
kn,58,2022-02-04
lt,56,2022-02-04
gu,55,2022-02-04
te,55,2022-02-04
iw,46,2022-02-04
bg,45,2022-02-04
fa,40,2022-02-04
or,38,2022-02-04
ne,35,2022-02-04
eu,34,2022-02-04
pa,19,2022-02-04
si,13,2022-02-04
sr,8,2022-02-04
am,5,2022-02-04
km,5,2022-02-04
my,5,2022-02-04
hy,3,2022-02-04
bo,2,2022-02-04
ka,2,2022-02-04
lo,1,2022-02-04
ps,1,2022-02-04
