lang,n,date
en,577709,2020-11-26
es,94761,2020-11-26
pt,38756,2020-11-26
fr,22670,2020-11-26
und,18888,2020-11-26
in,14529,2020-11-26
it,13888,2020-11-26
tr,13205,2020-11-26
de,10691,2020-11-26
tl,4818,2020-11-26
ja,4571,2020-11-26
ca,3932,2020-11-26
nl,3037,2020-11-26
el,2925,2020-11-26
ru,2621,2020-11-26
pl,2310,2020-11-26
hi,2140,2020-11-26
sv,1084,2020-11-26
ro,890,2020-11-26
cs,851,2020-11-26
et,801,2020-11-26
ar,743,2020-11-26
lv,627,2020-11-26
ur,538,2020-11-26
da,425,2020-11-26
uk,408,2020-11-26
fi,311,2020-11-26
zh,300,2020-11-26
mr,286,2020-11-26
ht,279,2020-11-26
th,265,2020-11-26
sl,238,2020-11-26
no,232,2020-11-26
gu,212,2020-11-26
ta,199,2020-11-26
fa,176,2020-11-26
lt,156,2020-11-26
cy,145,2020-11-26
hu,140,2020-11-26
ko,132,2020-11-26
ml,121,2020-11-26
bg,103,2020-11-26
bn,101,2020-11-26
is,101,2020-11-26
vi,90,2020-11-26
eu,83,2020-11-26
te,82,2020-11-26
iw,54,2020-11-26
ne,54,2020-11-26
kn,52,2020-11-26
or,34,2020-11-26
si,25,2020-11-26
sr,25,2020-11-26
hy,18,2020-11-26
pa,13,2020-11-26
ka,10,2020-11-26
my,10,2020-11-26
ps,10,2020-11-26
lo,5,2020-11-26
ckb,4,2020-11-26
km,4,2020-11-26
bo,3,2020-11-26
am,2,2020-11-26
dv,2,2020-11-26
sd,2,2020-11-26
